Location,Datetime,Year,Month,Day,Avg_Temp,Humidity,Precip,MoLS,mols_run_0,mols_run_1,mols_run_2,mols_run_3,mols_run_4,mols_run_5,mols_run_6,mols_run_7,mols_run_8,mols_run_9,mols_run_10,mols_run_11,mols_run_12,mols_run_13,mols_run_14,mols_run_15,mols_run_16,mols_run_17,mols_run_18,mols_run_19,mols_run_20,mols_run_21,mols_run_22,mols_run_23,mols_run_24,mols_run_25,mols_run_26,mols_run_27,mols_run_28,mols_run_29,mols_run_30,mols_run_31,mols_run_32,mols_run_33,mols_run_34,mols_run_35,mols_run_36,mols_run_37,mols_run_38,mols_run_39,mols_run_40,mols_run_41,mols_run_42,mols_run_43,mols_run_44,mols_run_45,mols_run_46,mols_run_47,mols_run_48,mols_run_49,Ref,Ref_sd,True_mu,True_u_forecast_quant,True_l_forecast_quant
San_Juan,2017-12-07,2017,12,7,27.063492064285715,75.57201535714286,0.991108,26398.6,4.0,18.0,14.0,10.0,11.0,9.0,15.0,11.0,12.0,10.0,11.0,9.0,11.0,10.0,9.0,17.0,11.0,17.0,8.0,15.0,13.0,15.0,2.0,13.0,8.0,15.0,15.0,11.0,22.0,14.0,12.0,13.0,11.0,8.0,12.0,15.0,18.0,12.0,9.0,10.0,10.0,12.0,18.0,16.0,8.0,13.0,12.0,10.0,13.0,9.0,12.02,3.628065206533249,12.67104,16.0,9.0
San_Juan,2017-12-14,2017,12,14,26.865079365714287,82.99194285714285,0.737108,26211.2,9.0,11.0,11.0,8.0,13.0,11.0,17.0,9.0,5.0,12.0,11.0,14.0,17.0,11.0,15.0,13.0,12.0,19.0,5.0,10.0,15.0,9.0,12.0,14.0,17.0,9.0,12.0,10.0,15.0,7.0,11.0,13.0,17.0,10.0,9.0,18.0,11.0,15.0,17.0,12.0,10.0,10.0,13.0,13.0,11.0,17.0,9.0,18.0,21.0,13.0,12.42,3.540379317853627,12.58128,16.0,9.0
San_Juan,2017-12-21,2017,12,21,26.587301587142857,81.24799285714286,1.117854,26266.899999999998,12.0,12.0,8.0,8.0,21.0,10.0,9.0,14.0,12.0,10.0,20.0,12.0,14.0,21.0,9.0,16.0,16.0,11.0,11.0,19.0,10.0,14.0,14.0,11.0,10.0,2.0,11.0,10.0,10.0,15.0,9.0,18.0,11.0,10.0,16.0,15.0,16.0,9.0,13.0,15.0,11.0,8.0,12.0,7.0,9.0,11.0,14.0,9.0,16.0,13.0,12.28,3.7744576580278255,12.60768,16.0,9.0
San_Juan,2017-12-28,2017,12,28,25.833333334285715,80.45385614285715,1.6261079999999999,26185.0,14.0,9.0,7.0,11.0,14.0,8.0,11.0,10.0,12.0,17.0,17.0,9.0,11.0,7.0,11.0,14.0,7.0,12.0,20.0,16.0,8.0,14.0,11.0,8.0,17.0,14.0,16.0,11.0,7.0,14.0,14.0,17.0,9.0,7.0,14.0,11.0,9.0,17.0,13.0,24.0,10.0,13.0,8.0,15.0,11.0,12.0,9.0,10.0,13.0,11.0,12.08,3.680283928709627,12.5688,16.0,9.0
San_Juan,2018-01-04,2018,1,4,26.658730158571426,78.33702092857142,0.305562,25769.4,20.0,7.0,7.0,10.0,14.0,9.0,13.0,15.0,14.0,15.0,15.0,19.0,7.0,11.0,14.0,15.0,11.0,16.0,16.0,12.0,15.0,13.0,14.0,17.0,14.0,15.0,18.0,14.0,17.0,20.0,8.0,13.0,17.0,9.0,16.0,14.0,16.0,6.0,15.0,13.0,11.0,16.0,15.0,7.0,10.0,7.0,10.0,11.0,12.0,11.0,13.08,3.5733709004015712,12.36912,16.0,9.0
San_Juan,2018-01-11,2018,1,11,26.21428571285714,83.77102892857144,7.620253999999999,25583.6,13.0,11.0,15.0,12.0,24.0,12.0,12.0,8.0,18.0,10.0,11.0,12.0,12.0,8.0,7.0,15.0,21.0,5.0,11.0,12.0,15.0,5.0,14.0,5.0,10.0,11.0,6.0,9.0,11.0,8.0,18.0,10.0,16.0,18.0,13.0,8.0,18.0,16.0,12.0,11.0,10.0,10.0,20.0,14.0,15.0,11.0,10.0,11.0,15.0,18.0,12.34,4.197229406868006,12.27984,16.0,9.0
San_Juan,2018-01-18,2018,1,18,26.527777775714288,81.06258428571428,0.991362,25823.0,11.0,18.0,15.0,20.0,13.0,9.0,3.0,9.0,8.0,13.0,7.0,11.0,15.0,21.0,10.0,11.0,22.0,14.0,11.0,16.0,21.0,15.0,13.0,10.0,10.0,8.0,14.0,6.0,14.0,15.0,14.0,10.0,14.0,18.0,14.0,15.0,10.0,15.0,11.0,10.0,7.0,14.0,12.0,10.0,5.0,15.0,12.0,18.0,9.0,17.0,12.66,4.177734959012491,12.39504,16.0,9.0
San_Juan,2018-01-25,2018,1,25,25.111111111428574,81.62012407142856,4.292854,25854.4,10.0,19.0,18.0,14.0,9.0,14.0,9.0,12.0,15.0,11.0,13.0,13.0,7.0,7.0,13.0,13.0,11.0,4.0,9.0,15.0,14.0,7.0,16.0,13.0,18.0,14.0,11.0,17.0,12.0,12.0,17.0,12.0,7.0,9.0,14.0,14.0,16.0,8.0,12.0,15.0,16.0,12.0,7.0,7.0,14.0,10.0,10.0,10.0,16.0,11.0,12.14,3.4405149116291964,12.40992,16.0,9.0
San_Juan,2018-02-01,2018,2,1,25.158730158571426,77.70570121428571,1.879854,25468.2,13.0,17.0,13.0,8.0,11.0,13.0,11.0,10.0,14.0,10.0,17.0,9.0,14.0,3.0,13.0,10.0,15.0,13.0,12.0,6.0,15.0,13.0,12.0,11.0,6.0,12.0,15.0,10.0,8.0,6.0,10.0,13.0,16.0,12.0,13.0,20.0,8.0,12.0,12.0,21.0,9.0,14.0,12.0,12.0,11.0,13.0,14.0,11.0,19.0,12.0,12.08,3.474924753259605,12.22464,16.0,9.0
San_Juan,2018-02-08,2018,2,8,25.345238095714286,77.20293135714284,1.5494,25141.6,9.0,9.0,12.0,14.0,11.0,15.0,16.0,13.0,7.0,11.0,11.0,16.0,15.0,12.0,11.0,15.0,12.0,8.0,13.0,11.0,15.0,11.0,11.0,13.0,7.0,11.0,10.0,13.0,14.0,11.0,16.0,7.0,9.0,17.0,13.0,16.0,12.0,20.0,9.0,15.0,10.0,10.0,8.0,9.0,9.0,6.0,8.0,14.0,13.0,9.0,11.74,3.0493224406314883,12.067680000000001,16.0,9.0
San_Juan,2018-02-15,2018,2,15,25.03968254,79.84548714285714,1.7279547,24810.2,8.0,14.0,7.0,10.0,11.0,14.0,17.0,15.0,11.0,15.0,12.0,11.0,8.0,12.0,11.0,7.0,5.0,12.0,15.0,11.0,7.0,14.0,14.0,9.0,10.0,14.0,9.0,10.0,10.0,8.0,10.0,9.0,9.0,8.0,11.0,12.0,15.0,16.0,15.0,10.0,6.0,16.0,14.0,14.0,16.0,5.0,9.0,8.0,9.0,13.0,11.12,3.1340135316119055,11.908800000000001,15.0,8.0
San_Juan,2018-02-22,2018,2,22,24.420634919999998,80.15437585714287,8.153654,23641.4,14.0,8.0,6.0,10.0,8.0,14.0,11.0,13.0,10.0,14.0,11.0,5.0,11.0,22.0,16.0,9.0,13.0,10.0,8.0,13.0,9.0,10.0,7.0,10.0,15.0,6.0,8.0,9.0,20.0,13.0,14.0,16.0,4.0,7.0,8.0,14.0,9.0,12.0,9.0,13.0,14.0,12.0,12.0,10.0,16.0,13.0,15.0,9.0,14.0,16.0,11.4,3.6645015252516173,11.34768,15.0,8.0
San_Juan,2018-03-01,2018,3,1,24.392857142857142,76.51136764285715,1.66673975,20947.5,4.0,13.0,9.0,9.0,12.0,10.0,20.0,9.0,12.0,10.0,13.0,11.0,7.0,15.0,10.0,12.0,8.0,9.0,4.0,8.0,9.0,7.0,9.0,10.0,17.0,14.0,12.0,9.0,4.0,7.0,11.0,14.0,11.0,15.0,12.0,9.0,7.0,15.0,5.0,12.0,14.0,9.0,12.0,6.0,11.0,10.0,8.0,7.0,8.0,16.0,10.3,3.4181388897158285,10.05456,13.0,7.0
San_Juan,2018-03-08,2018,3,8,27.29761904714286,71.19841957142857,2.355216032,17501.7,8.0,7.0,8.0,9.0,8.0,10.0,9.0,13.0,8.0,13.0,11.0,4.0,3.0,15.0,12.0,8.0,9.0,7.0,5.0,5.0,8.0,6.0,11.0,7.0,9.0,8.0,5.0,2.0,7.0,6.0,14.0,9.0,9.0,10.0,9.0,16.0,5.0,12.0,9.0,10.0,8.0,5.0,9.0,4.0,10.0,6.0,5.0,12.0,4.0,10.0,8.34,3.087896054082185,8.40048,11.0,6.0
San_Juan,2018-03-15,2018,3,15,26.702380951428573,73.3139635,0.751692853,15515.8,12.0,5.0,3.0,12.0,7.0,4.0,6.0,6.0,3.0,10.0,5.0,2.0,7.0,3.0,5.0,2.0,4.0,8.0,11.0,8.0,8.0,10.0,10.0,6.0,8.0,6.0,6.0,8.0,4.0,11.0,4.0,8.0,5.0,7.0,15.0,8.0,12.0,4.0,9.0,9.0,5.0,11.0,9.0,8.0,9.0,6.0,10.0,7.0,5.0,8.0,7.18,2.9255384991833697,7.4472000000000005,10.0,5.0
San_Juan,2018-03-22,2018,3,22,25.85317460285714,80.41282857142858,6.223508,15334.1,5.0,8.0,10.0,9.0,7.0,5.0,13.0,8.0,9.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,11.0,4.0,6.0,4.0,8.0,11.0,9.0,7.0,12.0,8.0,10.0,8.0,8.0,9.0,8.0,5.0,4.0,7.0,7.0,12.0,4.0,5.0,7.0,6.0,8.0,10.0,7.74,2.155297223690732,7.36032,10.0,5.0
San_Juan,2018-03-29,2018,3,29,25.376984125714284,72.95702921428571,0.406173031,15451.8,6.0,7.0,13.0,4.0,4.0,7.0,6.0,5.0,6.0,7.0,8.0,5.0,8.0,7.0,10.0,4.0,11.0,6.0,7.0,11.0,8.0,3.0,10.0,7.0,12.0,6.0,9.0,7.0,15.0,4.0,8.0,13.0,13.0,6.0,9.0,8.0,9.0,8.0,12.0,5.0,9.0,2.0,6.0,6.0,5.0,5.0,7.0,19.0,7.0,10.0,7.8,3.2576440717118227,7.41648,10.0,5.0
San_Juan,2018-04-05,2018,4,5,27.00793650714286,76.86386378571429,0.8641237800000001,15864.2,6.0,8.0,10.0,3.0,4.0,10.0,9.0,4.0,8.0,12.0,12.0,5.0,12.0,10.0,10.0,7.0,11.0,4.0,13.0,8.0,11.0,6.0,7.0,9.0,11.0,8.0,5.0,5.0,9.0,5.0,9.0,4.0,8.0,5.0,9.0,9.0,8.0,7.0,8.0,7.0,6.0,3.0,4.0,12.0,7.0,11.0,6.0,7.0,12.0,6.0,7.8,2.718042512920064,7.61472,10.0,5.0
San_Juan,2018-04-12,2018,4,12,26.813492062857144,77.59655607142858,3.251708,16880.9,3.0,6.0,9.0,5.0,6.0,19.0,3.0,7.0,9.0,6.0,12.0,8.0,13.0,9.0,8.0,7.0,7.0,4.0,6.0,6.0,8.0,11.0,7.0,5.0,8.0,8.0,6.0,8.0,15.0,8.0,4.0,14.0,5.0,3.0,10.0,7.0,13.0,5.0,8.0,8.0,7.0,5.0,13.0,9.0,6.0,6.0,7.0,9.0,8.0,5.0,7.78,3.2343185258305365,8.1024,11.0,5.0
San_Juan,2018-04-19,2018,4,19,26.69047619,77.784208,2.6426160000000003,17738.5,8.0,12.0,12.0,9.0,6.0,14.0,5.0,7.0,11.0,9.0,3.0,4.0,11.0,8.0,13.0,6.0,6.0,11.0,9.0,10.0,9.0,11.0,11.0,9.0,5.0,10.0,15.0,8.0,6.0,8.0,9.0,8.0,10.0,10.0,11.0,6.0,9.0,8.0,10.0,8.0,7.0,10.0,10.0,3.0,8.0,7.0,10.0,12.0,8.0,9.0,8.78,2.589539396439893,8.514240000000001,11.0,6.0
San_Juan,2018-04-26,2018,4,26,27.043650791428572,74.28645235714285,1.301048431,17869.4,8.0,12.0,5.0,6.0,9.0,14.0,10.0,10.0,3.0,6.0,4.0,8.0,10.0,9.0,7.0,9.0,8.0,16.0,7.0,8.0,8.0,7.0,5.0,5.0,14.0,11.0,10.0,6.0,10.0,8.0,8.0,7.0,8.0,9.0,5.0,4.0,15.0,7.0,6.0,5.0,7.0,8.0,9.0,5.0,9.0,10.0,7.0,8.0,9.0,5.0,8.08,2.7982501821017816,8.57712,11.0,6.0
San_Juan,2018-05-03,2018,5,3,26.813492061428573,77.39716628571429,2.718308,17937.3,5.0,9.0,10.0,8.0,5.0,10.0,7.0,8.0,11.0,3.0,5.0,9.0,9.0,8.0,12.0,14.0,6.0,6.0,9.0,4.0,11.0,9.0,8.0,9.0,5.0,7.0,8.0,11.0,8.0,7.0,5.0,9.0,11.0,6.0,9.0,7.0,6.0,11.0,9.0,7.0,9.0,9.0,9.0,11.0,11.0,7.0,10.0,10.0,8.0,7.0,8.24,2.254790817937012,8.60976,12.0,6.0
San_Juan,2018-05-10,2018,5,10,26.84126984,76.02142985714285,1.0675620000000001,18721.8,11.0,7.0,12.0,9.0,9.0,12.0,12.0,15.0,6.0,7.0,11.0,10.0,15.0,10.0,7.0,15.0,10.0,7.0,5.0,13.0,5.0,10.0,7.0,2.0,7.0,9.0,9.0,7.0,14.0,8.0,6.0,11.0,6.0,6.0,7.0,6.0,12.0,8.0,11.0,7.0,9.0,7.0,5.0,6.0,10.0,8.0,11.0,8.0,12.0,15.0,9.04,3.030188247671509,8.98608,12.0,6.0
San_Juan,2018-05-17,2018,5,17,26.281746029999997,81.40356507142857,8.0264,20260.2,7.0,11.0,19.0,10.0,10.0,3.0,9.0,5.0,9.0,9.0,4.0,13.0,6.0,13.0,9.0,5.0,7.0,13.0,8.0,6.0,14.0,7.0,15.0,13.0,10.0,14.0,7.0,4.0,6.0,4.0,12.0,5.0,8.0,6.0,10.0,9.0,7.0,9.0,10.0,10.0,7.0,8.0,7.0,8.0,9.0,12.0,12.0,6.0,16.0,8.0,8.98,3.4195715210761573,9.7248,13.0,7.0
San_Juan,2018-05-24,2018,5,24,27.376984124285716,80.19655357142857,1.117744044,21642.6,15.0,11.0,7.0,15.0,7.0,9.0,20.0,15.0,10.0,11.0,4.0,18.0,5.0,8.0,11.0,10.0,12.0,6.0,11.0,12.0,10.0,10.0,8.0,8.0,3.0,14.0,8.0,5.0,15.0,10.0,8.0,12.0,12.0,7.0,4.0,11.0,12.0,11.0,9.0,16.0,8.0,9.0,13.0,9.0,12.0,8.0,10.0,12.0,17.0,3.0,10.22,3.7812102586881045,10.388160000000001,14.0,7.0
San_Juan,2018-05-31,2018,5,31,28.380952382857142,74.08074864285713,1.0788923129999999,22768.5,14.0,8.0,10.0,7.0,8.0,9.0,11.0,18.0,9.0,10.0,8.0,9.0,7.0,9.0,9.0,12.0,9.0,15.0,8.0,10.0,9.0,12.0,13.0,17.0,9.0,10.0,9.0,11.0,9.0,11.0,12.0,6.0,9.0,13.0,16.0,8.0,15.0,10.0,6.0,7.0,10.0,15.0,6.0,10.0,14.0,17.0,11.0,15.0,11.0,14.0,10.7,3.0722590239437952,10.92864,14.0,8.0
San_Juan,2018-06-07,2018,6,7,28.26587301714286,77.71829807142856,4.242004116,23854.1,12.0,13.0,15.0,16.0,10.0,10.0,16.0,12.0,15.0,8.0,12.0,9.0,10.0,19.0,14.0,13.0,16.0,16.0,8.0,15.0,11.0,11.0,18.0,9.0,13.0,14.0,7.0,5.0,11.0,7.0,14.0,9.0,15.0,10.0,16.0,15.0,9.0,11.0,10.0,5.0,5.0,16.0,6.0,3.0,10.0,11.0,9.0,6.0,9.0,15.0,11.38,3.7682345782520885,11.44992,15.0,8.0
San_Juan,2018-06-14,2018,6,14,28.837301587142857,73.26939464285715,0.635587922,23969.2,13.0,10.0,15.0,9.0,11.0,9.0,11.0,14.0,13.0,13.0,11.0,9.0,12.0,8.0,10.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,8.0,10.0,15.0,12.0,8.0,15.0,7.0,11.0,16.0,11.0,8.0,11.0,10.0,11.0,10.0,11.0,14.0,12.0,8.0,7.0,15.0,15.0,12.0,10.0,13.0,14.0,12.0,13.0,11.04,2.3815618267628236,11.50512,15.0,8.0
San_Juan,2018-06-21,2018,6,21,27.65873016,77.69421614285714,4.948947419,23734.9,9.0,7.0,14.0,16.0,10.0,11.0,10.0,11.0,12.0,14.0,14.0,5.0,13.0,10.0,9.0,12.0,9.0,11.0,13.0,11.0,9.0,11.0,18.0,9.0,16.0,8.0,10.0,15.0,4.0,10.0,13.0,11.0,12.0,7.0,12.0,8.0,6.0,7.0,14.0,8.0,11.0,7.0,16.0,14.0,7.0,12.0,17.0,15.0,10.0,11.0,10.98,3.184721177684451,11.39232,15.0,8.0
San_Juan,2018-06-28,2018,6,28,28.448412698571428,77.4176375,0.647773317,25022.0,10.0,20.0,11.0,12.0,10.0,24.0,15.0,11.0,13.0,9.0,9.0,11.0,13.0,13.0,11.0,9.0,11.0,11.0,12.0,14.0,16.0,13.0,10.0,11.0,16.0,16.0,5.0,9.0,11.0,12.0,10.0,10.0,12.0,17.0,10.0,11.0,10.0,19.0,12.0,12.0,21.0,16.0,15.0,14.0,12.0,12.0,8.0,17.0,8.0,19.0,12.66,3.679008295834127,12.01056,15.0,9.0
San_Juan,2018-07-05,2018,7,5,28.30952381,79.47898199999999,5.511636129,26836.2,11.0,10.0,10.0,12.0,11.0,9.0,16.0,9.0,10.0,16.0,18.0,10.0,12.0,14.0,14.0,14.0,13.0,10.0,16.0,11.0,10.0,12.0,21.0,17.0,5.0,12.0,13.0,17.0,11.0,19.0,14.0,22.0,13.0,10.0,17.0,18.0,8.0,11.0,12.0,16.0,15.0,13.0,12.0,18.0,14.0,9.0,21.0,17.0,14.0,14.0,13.42,3.6370542015903644,12.88128,16.0,9.0
San_Juan,2018-07-12,2018,7,12,28.309523809999998,80.38766078571429,3.146202541,28671.0,14.0,16.0,11.0,19.0,16.0,19.0,10.0,13.0,16.0,12.0,8.0,18.0,19.0,12.0,11.0,15.0,15.0,15.0,18.0,11.0,15.0,10.0,14.0,11.0,15.0,20.0,10.0,18.0,19.0,14.0,11.0,13.0,9.0,14.0,10.0,15.0,15.0,17.0,8.0,16.0,21.0,15.0,8.0,21.0,16.0,10.0,22.0,14.0,8.0,13.0,14.2,3.7416573867739413,13.762080000000001,17.0,10.0
San_Juan,2018-07-19,2018,7,19,28.55555555714286,77.64874978571427,2.337551565,30818.4,15.0,9.0,9.0,22.0,14.0,18.0,17.0,19.0,16.0,28.0,14.0,12.0,17.0,16.0,20.0,19.0,15.0,6.0,12.0,13.0,14.0,21.0,21.0,13.0,20.0,12.0,12.0,14.0,13.0,13.0,16.0,12.0,13.0,11.0,15.0,17.0,23.0,19.0,15.0,19.0,20.0,10.0,12.0,11.0,17.0,17.0,11.0,24.0,15.0,26.0,15.74,4.525708874455639,14.79264,19.0,11.0
San_Juan,2018-07-26,2018,7,26,28.15873016,79.40741678571429,3.124454,32313.2,15.0,7.0,10.0,15.0,16.0,11.0,21.0,11.0,11.0,9.0,15.0,18.0,13.0,14.0,15.0,15.0,14.0,11.0,11.0,15.0,16.0,17.0,20.0,13.0,17.0,17.0,18.0,10.0,14.0,17.0,11.0,16.0,11.0,16.0,25.0,17.0,16.0,15.0,17.0,13.0,19.0,20.0,18.0,17.0,8.0,17.0,16.0,12.0,15.0,16.0,14.82,3.503292911603281,15.51024,19.0,12.0
San_Juan,2018-08-02,2018,8,2,28.468253968571428,79.04239442857143,4.337278079,32976.8,17.0,16.0,15.0,13.0,20.0,21.0,13.0,16.0,20.0,14.0,15.0,15.0,22.0,12.0,13.0,9.0,16.0,16.0,13.0,19.0,15.0,14.0,18.0,16.0,20.0,18.0,17.0,16.0,20.0,11.0,18.0,14.0,18.0,28.0,12.0,11.0,14.0,20.0,15.0,19.0,15.0,15.0,9.0,17.0,18.0,16.0,19.0,11.0,17.0,15.0,16.02,3.5021276331943807,15.82848,20.0,12.0
San_Juan,2018-08-09,2018,8,9,28.801587304285714,75.39805657142857,0.077709715,32375.4,14.0,11.0,14.0,8.0,7.0,15.0,25.0,20.0,18.0,14.0,12.0,11.0,12.0,15.0,20.0,22.0,13.0,12.0,28.0,16.0,11.0,15.0,16.0,7.0,16.0,12.0,12.0,18.0,13.0,18.0,10.0,13.0,10.0,12.0,13.0,17.0,17.0,15.0,13.0,20.0,17.0,20.0,20.0,14.0,16.0,18.0,15.0,17.0,23.0,16.0,15.22,4.320289105972385,15.540000000000001,19.0,12.0
San_Juan,2018-08-16,2018,8,16,28.273809525714285,76.17446342857144,5.969508,30052.300000000003,19.0,18.0,18.0,15.0,11.0,16.0,21.0,11.0,20.0,16.0,19.0,12.0,8.0,16.0,13.0,12.0,24.0,11.0,17.0,15.0,21.0,15.0,12.0,15.0,18.0,19.0,17.0,13.0,15.0,7.0,18.0,18.0,17.0,16.0,9.0,13.0,13.0,16.0,13.0,17.0,15.0,21.0,8.0,15.0,16.0,18.0,14.0,11.0,14.0,12.0,15.16,3.66093553338376,14.42496,18.0,11.0
San_Juan,2018-08-23,2018,8,23,28.150793652857143,77.22537114285714,3.2766,27810.8,9.0,12.0,12.0,13.0,12.0,14.0,14.0,14.0,11.0,8.0,13.0,12.0,11.0,15.0,18.0,14.0,13.0,12.0,14.0,17.0,14.0,11.0,15.0,12.0,7.0,17.0,7.0,11.0,13.0,11.0,18.0,19.0,20.0,12.0,12.0,12.0,9.0,14.0,6.0,12.0,14.0,6.0,20.0,18.0,9.0,11.0,9.0,11.0,14.0,17.0,12.78,3.4064165143722156,13.3488,17.0,10.0
San_Juan,2018-08-30,2018,8,30,27.948412698571428,77.62835507142857,5.801046831,28202.8,9.0,18.0,10.0,9.0,14.0,13.0,11.0,14.0,19.0,9.0,12.0,15.0,12.0,15.0,15.0,11.0,5.0,23.0,14.0,13.0,8.0,14.0,14.0,9.0,16.0,17.0,12.0,11.0,15.0,15.0,9.0,12.0,11.0,9.0,13.0,5.0,12.0,16.0,9.0,15.0,15.0,19.0,10.0,13.0,9.0,18.0,15.0,16.0,9.0,15.0,12.84,3.616063932972831,13.53696,17.0,10.0
San_Juan,2018-09-06,2018,9,6,28.36111111285714,75.68542992857144,0.420052058,30644.1,17.0,18.0,15.0,4.0,11.0,14.0,15.0,17.0,13.0,25.0,24.0,16.0,12.0,14.0,16.0,22.0,7.0,14.0,7.0,10.0,16.0,20.0,16.0,9.0,13.0,16.0,14.0,11.0,14.0,8.0,12.0,16.0,16.0,15.0,15.0,16.0,17.0,10.0,16.0,11.0,16.0,17.0,10.0,22.0,12.0,12.0,12.0,17.0,13.0,17.0,14.4,4.160062793874582,14.70912,19.0,11.0
San_Juan,2018-09-13,2018,9,13,28.817460317142856,76.66836035714286,1.841695846,32475.0,18.0,15.0,13.0,15.0,12.0,15.0,19.0,17.0,14.0,17.0,21.0,20.0,23.0,15.0,21.0,19.0,16.0,15.0,19.0,19.0,14.0,17.0,21.0,11.0,13.0,20.0,16.0,23.0,17.0,12.0,10.0,14.0,20.0,9.0,14.0,21.0,22.0,13.0,19.0,15.0,17.0,15.0,16.0,12.0,18.0,10.0,19.0,18.0,19.0,19.0,16.54,3.500495591734848,15.588000000000001,20.0,12.0
San_Juan,2018-09-20,2018,9,20,28.753968255714287,75.39996021428571,1.651508,31728.899999999998,13.0,13.0,15.0,16.0,14.0,10.0,17.0,17.0,14.0,16.0,11.0,17.0,12.0,11.0,20.0,19.0,13.0,10.0,20.0,16.0,23.0,8.0,9.0,14.0,15.0,12.0,16.0,10.0,14.0,17.0,18.0,12.0,11.0,7.0,14.0,23.0,18.0,15.0,15.0,20.0,19.0,22.0,13.0,14.0,18.0,16.0,15.0,9.0,15.0,14.0,14.8,3.7471077281725718,15.22944,19.0,11.0
San_Juan,2018-09-27,2018,9,27,27.738095238571425,77.90768642857142,5.240235545,30166.6,17.0,14.0,16.0,16.0,17.0,9.0,11.0,16.0,12.0,13.0,14.0,12.0,19.0,9.0,11.0,17.0,15.0,11.0,11.0,15.0,13.0,13.0,17.0,22.0,15.0,17.0,19.0,9.0,15.0,10.0,18.0,17.0,12.0,14.0,15.0,23.0,10.0,21.0,11.0,17.0,13.0,19.0,20.0,9.0,18.0,14.0,21.0,17.0,9.0,11.0,14.68,3.72218939302543,14.47968,18.0,11.0
San_Juan,2018-10-04,2018,10,4,27.77777777714286,78.53309014285715,5.9436,30120.3,16.0,21.0,14.0,15.0,12.0,14.0,16.0,19.0,13.0,17.0,17.0,16.0,24.0,19.0,11.0,17.0,14.0,21.0,26.0,19.0,24.0,14.0,14.0,11.0,17.0,8.0,10.0,12.0,18.0,13.0,15.0,15.0,17.0,12.0,18.0,22.0,12.0,17.0,10.0,12.0,15.0,12.0,14.0,11.0,14.0,15.0,12.0,10.0,11.0,9.0,15.1,4.036820328841369,14.457600000000001,18.0,11.0
San_Juan,2018-10-11,2018,10,11,27.456349205714286,78.37852314285715,2.9674371,30504.9,9.0,10.0,17.0,16.0,18.0,12.0,16.0,17.0,19.0,17.0,4.0,11.0,16.0,17.0,10.0,18.0,13.0,6.0,17.0,17.0,17.0,18.0,10.0,15.0,11.0,12.0,16.0,10.0,20.0,15.0,12.0,18.0,13.0,23.0,15.0,11.0,18.0,11.0,18.0,10.0,18.0,16.0,9.0,12.0,12.0,11.0,19.0,20.0,15.0,23.0,14.56,4.111506998159966,14.64192,18.0,11.0
San_Juan,2018-10-18,2018,10,18,27.813492064285715,78.43185864285715,3.455162,30200.0,12.0,11.0,13.0,12.0,14.0,12.0,17.0,17.0,15.0,18.0,13.0,22.0,7.0,8.0,16.0,17.0,18.0,12.0,9.0,15.0,10.0,13.0,14.0,12.0,11.0,13.0,11.0,11.0,10.0,12.0,23.0,12.0,14.0,22.0,12.0,17.0,13.0,10.0,17.0,15.0,22.0,17.0,15.0,13.0,11.0,16.0,9.0,19.0,16.0,17.0,14.1,3.7101625466344434,14.496,18.0,11.0
San_Juan,2018-10-25,2018,10,25,28.000000002857142,73.24871757142857,1.202458729,29247.3,9.0,10.0,16.0,13.0,16.0,16.0,10.0,9.0,17.0,17.0,16.0,10.0,17.0,15.0,21.0,14.0,16.0,11.0,15.0,18.0,20.0,9.0,14.0,13.0,13.0,10.0,8.0,16.0,12.0,9.0,17.0,14.0,17.0,16.0,18.0,13.0,19.0,15.0,9.0,19.0,10.0,8.0,18.0,13.0,26.0,14.0,15.0,17.0,13.0,9.0,14.2,3.865071216705338,14.03856,18.0,10.0
San_Juan,2018-11-01,2018,11,1,26.78968253857143,81.01182171428572,9.372854,28400.2,18.0,7.0,17.0,15.0,9.0,10.0,11.0,9.0,17.0,19.0,6.0,14.0,20.0,18.0,11.0,8.0,12.0,7.0,11.0,12.0,13.0,14.0,21.0,15.0,14.0,9.0,23.0,16.0,14.0,8.0,11.0,15.0,15.0,16.0,13.0,17.0,19.0,18.0,20.0,20.0,19.0,16.0,14.0,13.0,12.0,11.0,10.0,14.0,12.0,15.0,13.96,4.065584778581887,13.632,17.0,10.0
San_Juan,2018-11-08,2018,11,8,27.246031747142858,81.05744414285714,4.724654,28333.2,20.0,15.0,15.0,8.0,16.0,15.0,10.0,13.0,12.0,11.0,21.0,9.0,10.0,12.0,14.0,18.0,24.0,13.0,11.0,16.0,11.0,13.0,16.0,11.0,16.0,20.0,8.0,10.0,12.0,11.0,11.0,16.0,14.0,21.0,7.0,17.0,13.0,10.0,16.0,6.0,15.0,12.0,11.0,8.0,11.0,16.0,12.0,9.0,12.0,17.0,13.3,3.903164597804072,13.59984,17.0,10.0
