station,day,max_temp_f,min_temp_f,precip_in,min_rh,avg_rh,max_rh
TJNR,7/28/2006,88,81,0,69.5389,77.38587,84.7566
TJNR,7/29/2006,85,78,0.24,74.42529,81.04348,88.8267
TJNR,7/30/2006,84,73,0.41,74.247,84.275215,94.143
TJNR,7/31/2006,88,79,0.05,65.0834,76.72791,88.74824
TJNR,8/1/2006,87,79,0,67.3637,75.52952,82.1885
TJNR,8/2/2006,88,75,0.53,63.1423,79.52217,94.143
TJNR,8/3/2006,82,76,0.78,78.9011,85.73941,100
TJNR,8/4/2006,86,76,0.06,62.7745,75.718605,94.1853
TJNR,8/5/2006,85,74,0.6,67.6546,78.59034,94.143
TJNR,8/6/2006,87,78,0,65.0834,77.34717,87.1241
TJNR,8/7/2006,88,78,0.2,63.013,75.94659,88.7482
TJNR,8/8/2006,87,79,0.06,69.846,76.81992,88.7482
TJNR,8/9/2006,88,80,0,67.3637,75.07446,81.7687
TJNR,8/10/2006,87,80,0,71.9753,77.52572,84.6941
TJNR,8/11/2006,88,80,0,69.5389,77.19641,84.6941
TJNR,8/12/2006,88,77,0,63.1423,76.112755,87.1241
TJNR,8/13/2006,87,79,0,67.3637,74.02361,83.5503
TJNR,8/14/2006,88,80,0.09,67.3637,74.30522,88.8267
TJNR,8/15/2006,88,77,0.65,72.08,83.51462,94.2687
TJNR,8/16/2006,89,77,0.72,66.3535,78.7334,94.1853
TJNR,8/17/2006,88,77,0.07,67.3637,76.01495,84.5785
TJNR,8/18/2006,88,79,0,67.4817,75.01046,82.1885
TJNR,8/19/2006,88,75,0,66.3535,78.033775,90.8013
TJNR,8/20/2006,88,77,0.16,67.3637,76.311356,90.3345
TJNR,8/21/2006,89,77,0.14,67.4817,75.853935,90.2933
TJNR,8/22/2006,88,81,0.01,67.5795,74.3964,84.7566
TJNR,8/23/2006,89,82,0,69.5389,77.8691,84.7566
TJNR,8/24/2006,89,81,0,67.4817,75.17921,82.1885
TJNR,8/25/2006,88,78,0.04,63.2495,75.31563,88.7482
TJNR,8/26/2006,86,75,0.71,71.9753,81.42334,94.1853
TJNR,8/27/2006,88,79,0,65.3545,75.20477,84.6417
TJNR,8/28/2006,88,78,0,65.0834,75.85232,90.3345
TJNR,8/29/2006,89,78,0,66.1518,76.5667,87.1241
TJNR,8/30/2006,89,75,0.09,60.88,79.09736,93.5928
TJNR,8/31/2006,89,75,0,58.781776,77.68094,94.14301
TJNR,9/1/2006,88,76,0.11,65.0834,76.16566,94.1853
TJNR,9/2/2006,89,81,0.04,65.3099,74.37577,83.6618
TJNR,9/3/2006,89,78,0.18,61.1253,74.61508,90.3687
TJNR,9/4/2006,88,77,0.29,65.3545,76.83309,84.6417
TJNR,9/5/2006,89,76,0.39,66.3535,79.05328,90.3345
TJNR,9/6/2006,87,75,0.26,74.4271,82.56985,93.5928
TJNR,9/7/2006,88,74,0.22,66.3535,80.51181,94.1002
TJNR,9/8/2006,89,75,0,57.1775,73.20279,87.6003
TJNR,9/9/2006,89,71,0,51.6825,73.73352,87.5481
TJNR,9/10/2006,88,73,0,63.2495,77.8716,90.7287
TJNR,9/11/2006,89,75,0,61.1182,80.00505,90.8013
TJNR,9/12/2006,88,75,0.13,63.1423,79.228485,93.5928
TJNR,9/13/2006,89,76,0,56.9164,76.90364,94.1853
TJNR,9/14/2006,89,77,0.03,66.3535,78.786835,93.6709
TJNR,9/15/2006,89,77,0.03,65.5802,79.15926,90.3687
TJNR,9/16/2006,89,82,0,60.88,71.42551,79.4176
TJNR,9/17/2006,88,76,0,63.013,71.97457,84.4617
TJNR,9/18/2006,89,78,0,61.1253,71.55635,87.6951
TJNR,9/19/2006,89,77,0,63.2495,76.089745,90.2933
TJNR,9/20/2006,90,76,0,59.3022,76.30393,88.6689
TJNR,9/21/2006,90,75,0,61.1253,75.53536,90.8013
TJNR,9/22/2006,91,76,0.01,57.4366,75.42053,93.6205
TJNR,9/23/2006,91,78,0.24,53.9078,71.25959,84.6417
TJNR,9/24/2006,91,79,0.18,62.4672,73.29421,83.6618
TJNR,9/25/2006,87,74,0.38,67.3637,77.03545,90.7287
TJNR,9/26/2006,89,76,0.21,59.1645,71.467415,94.143
TJNR,9/27/2006,89,76,0,59.1645,72.24915,87.6003
TJNR,9/28/2006,89,76,0.22,63.2495,71.83743,88.6689
TJNR,9/29/2006,89,76,0.27,63.013,77.076324,90.3345
TJNR,9/30/2006,89,76,0,58.9106,73.85461,90.3345
TJNR,10/1/2006,89,79,0.01,61.1253,69.756004,79.116
TJNR,10/2/2006,89,80,0.01,60.88,69.22653,76.9034
TJNR,10/3/2006,89,77,0,59.1645,70.1422,81.4972
TJNR,10/4/2006,88,76,0.19,62.4672,80.698135,88.7482
TJNR,10/5/2006,85,77,0.15,69.6411,75.881615,88.7482
TJNR,10/6/2006,89,81,0,63.3777,74.672066,82.1885
TJNR,10/7/2006,89,82,0,67.5795,73.05888,79.4176
TJNR,10/8/2006,89,82,0,60.88,68.28061,74.3291
TJNR,10/9/2006,89,78,0.05,63.013,72.725006,84.5785
TJNR,10/10/2006,87,82,0.25,19.6994,73.56168,78.9011
TJNR,10/11/2006,88,81,0.53,66.3535,72.26749,83.7722
TJNR,10/12/2006,89,79,0,61.1253,70.576126,82.0559
TJNR,10/13/2006,88,82,0.08,61.3631,69.69793,78.9011
TJNR,10/14/2006,87,83,0.02,61.1182,68.197556,77.068
TJNR,10/15/2006,88,85,0.15,65.5802,69.37734,72.3041
TJNR,10/16/2006,,,0.03,,,
TJNR,10/17/2006,88,86,0.06,66.3535,71.50805,74.6054
TJNR,10/18/2006,,,1.72,,,
TJNR,10/19/2006,85,85,0.69,74.5084,74.5084,74.5084
TJNR,10/20/2006,88,75,0.29,61.1182,70.5526,90.8013
TJNR,10/21/2006,88,75,0.24,65.5802,79.625946,94.143
TJNR,10/22/2006,87,75,0.37,74.4271,86.05473,93.6205
TJNR,10/23/2006,88,75,0.01,67.5795,82.268776,93.5928
TJNR,10/24/2006,88,77,0.04,66.1518,82.284225,93.6709
TJNR,10/25/2006,88,75,0,65.0834,79.729355,94.143
TJNR,10/26/2006,89,76,0.02,67.5795,78.185074,93.5928
TJNR,10/27/2006,88,77,0.04,70.4499,78.8177,90.3687
TJNR,10/28/2006,89,82,0,66.3535,76.42312,83.7722
TJNR,10/29/2006,83,81,0,79.4176,83.75421,88.8267
TJNR,10/30/2006,85,81,0,65.1269,71.03332,74.247
TJNR,10/31/2006,87,79,0.2,60.88,72.05903,83.6618
TJNR,11/1/2006,87,76,0.06,63.1423,72.609085,90.8013
TJNR,11/2/2006,88,76,0.38,65.0834,77.33427,90.8013
TJNR,11/3/2006,88,76,0.08,65.3545,79.506004,90.3345
TJNR,11/4/2006,88,75,0,66.3535,78.99865,94.143
TJNR,11/5/2006,88,77,0.01,60.88,73.416275,88.7482
TJNR,11/6/2006,87,74,0,63.1423,71.073975,90.7287
TJNR,11/7/2006,87,78,0,55.0443,65.282104,71.7228
TJNR,11/8/2006,88,72,0.04,56.9164,70.15144,90.6553
TJNR,11/9/2006,88,72,0,59.0494,77.15952,93.4896
TJNR,11/10/2006,88,73,0,59.0494,76.67418,94.10022
TJNR,11/11/2006,87,74,0.5,60.9838,75.76293,94.143
TJNR,11/12/2006,87,75,0.28,67.3637,83.271965,94.143
TJNR,11/13/2006,86,74,0.44,67.6546,81.381996,94.1002
TJNR,11/14/2006,86,72,0.03,62.02914,79.24246,94.14301
TJNR,11/15/2006,87,73,0.15,58.9106,76.90545,90.2171
TJNR,11/16/2006,85,71,0.79,60.8714,81.15354,94.143
TJNR,11/17/2006,87,72,0.01,59.135,78.72422,94.1002
TJNR,11/18/2006,88,73,0,55.2883,79.33226,94.14301
TJNR,11/19/2006,88,73,0,59.0494,78.85523,94.1002
TJNR,11/20/2006,89,74,0.01,60.88,77.08767,93.5415
TJNR,11/21/2006,88,76,0.09,61.3631,75.595695,90.8013
TJNR,11/22/2006,89,75,0.1,69.6411,72.51413,88.6689
TJNR,11/23/2006,87,74,0,61.1182,73.415924,93.5695
TJNR,11/24/2006,86,74,0.31,65.1269,76.4832,90.2171
TJNR,11/25/2006,87,73,0.14,67.3637,83.6539,94.143
TJNR,11/26/2006,87,73,0,67.6546,83.191246,93.79415
TJNR,11/27/2006,87,75,0,65.0834,78.90549,94.143
TJNR,11/28/2006,86,74,1.62,67.3637,79.53938,94.14301
TJNR,11/29/2006,86,75,0.33,65.2306,75.47992,94.14301
TJNR,11/30/2006,85,79,0.02,62.7745,68.29592,78.621
TJNR,12/1/2006,85,73,0.03,60.8714,76.52566,94.1002
TJNR,12/2/2006,85,75.9,0,58.6546,62.69691,69.71026
TJNR,12/3/2006,85,74,0.13,64.8973,69.47921,88.5078
TJNR,12/4/2006,85,73,0.54,62.7745,76.59618,94.1002
TJNR,12/5/2006,86,73,0.08,67.6546,81.306206,94.1002
TJNR,12/6/2006,87,78,0.21,66.1518,79.63969,88.7482
TJNR,12/7/2006,86,79,0.01,65.2306,75.57707,84.5785
TJNR,12/8/2006,87,79,0,65.2306,74.62389,82.0559
TJNR,12/9/2006,86,75,0.09,60.9838,75.23935,90.2171
TJNR,12/10/2006,87,79,0,59.135,69.51857,78.621
TJNR,12/11/2006,86,78,0.04,63.2692,71.78832,78.9011
TJNR,12/12/2006,84,74,0.11,65.9485,77.09264,94.1002
TJNR,12/13/2006,85,76,0.02,58.6546,71.11629,84.9155
TJNR,12/14/2006,85,76,0,62.7745,69.98611,78.621
TJNR,12/15/2006,86,77,0,63.2692,71.004295,78.621
TJNR,12/16/2006,86,77,0.05,62.7745,73.75096,84.5256
TJNR,12/17/2006,84,75,0.3,65.1269,76.78735,100
TJNR,12/18/2006,84,78,0,58.5141,69.4133,76.737
TJNR,12/19/2006,,,0,,,
TJNR,12/20/2006,,,0,,,
TJNR,12/21/2006,83,78,0,67.4378,71.46134,84.5256
TJNR,12/22/2006,85,75,0.05,65.1269,76.22168,87.6003
TJNR,12/23/2006,85,77,0.06,60.8714,71.89854,84.4617
TJNR,12/24/2006,85,73,0.01,56.509,69.018616,84.8003
TJNR,12/25/2006,84,77,0.01,56.7175,66.26524,81.922
TJNR,12/26/2006,83,74,0.11,64.0289,73.441055,88.5888
TJNR,12/27/2006,84,71,0,62.7745,72.652985,84.2241
TJNR,12/28/2006,85,75,0.08,67.146,74.91383,88.5888
TJNR,12/29/2006,83,74,0.32,69.4343,78.10542,94.143
TJNR,12/30/2006,85,73,0.12,58.6546,72.7088,94.143
TJNR,12/31/2006,84,75,0.1,69.5285,76.71301,88.5888
TJNR,1/1/2007,85,76,0.05,65.0019,74.08745,83.437645
TJNR,1/2/2007,84,77,0,62.02914,71.32402,78.47891
TJNR,1/3/2007,84,74,0.03,64.8973,72.100006,88.507805
TJNR,1/4/2007,83,75,0,58.07999,68.05595,76.193085
TJNR,1/5/2007,84,76,0.05,60.7359,69.92275,88.5888
TJNR,1/6/2007,83,75,0.05,54.49604,67.596214,83.32391
TJNR,1/7/2007,83,74,0.03,54.551235,66.72948,78.3355
TJNR,1/8/2007,83,75,0,64.68674,72.71015,83.32391
TJNR,1/9/2007,83,69,0,61.58435,79.19048,94.05696
TJNR,1/10/2007,83,69,0.01,65.0019,78.66706,94.05696
TJNR,1/11/2007,84,73,0.02,65.0019,72.72253,88.507805
TJNR,1/12/2007,84,73,0.07,62.02914,72.58097,88.507805
TJNR,1/13/2007,84,74,0.19,60.8714,73.44299,83.5503
TJNR,1/14/2007,83,75,0,61.807594,71.33453,88.588776
TJNR,1/15/2007,83,75,0.02,60.7359,68.7348,83.32391
TJNR,1/16/2007,84,77,0,63.0313,69.00414,73.9485
TJNR,1/17/2007,84,75,0,61.58435,69.20708,79.01681
TJNR,1/18/2007,83,74,0.19,61.58435,72.396706,88.507805
TJNR,1/19/2007,84,74,0.01,58.07999,71.32672,84.45763
TJNR,1/20/2007,83,70,0.14,61.58435,75.417046,88.507805
TJNR,1/21/2007,83,70,0.02,58.07999,70.91733,84.0369
TJNR,1/22/2007,83,76,0,61.58435,69.49383,76.62149
TJNR,1/23/2007,83,74,0,56.7175,67.09984,78.86083
TJNR,1/24/2007,83,70,0,58.07999,71.33566,88.34331
TJNR,1/25/2007,84.9,69.8,0,58.07999,73.34576,90.0191
TJNR,1/26/2007,84,69,0,54.551235,73.64151,88.42599
TJNR,1/27/2007,84,66,0.01,60.8714,76.02357,89.9831
TJNR,1/28/2007,85,71,0,52.928852,66.52644,83.09303
TJNR,1/29/2007,83,66,0,57.842686,74.16769,89.9831
TJNR,1/30/2007,84,69,0,58.07999,75.059456,90.0191
TJNR,1/31/2007,84,71,0,63.0313,74.85805,94.05696
TJNR,2/1/2007,86,70,0,54.798595,74.27615,94.057
TJNR,2/2/2007,84,75,0.04,65.1269,74.17725,88.5888
TJNR,2/3/2007,84,75,0.01,61.58435,69.189644,73.9485
TJNR,2/4/2007,85,76,0,54.798595,67.01493,83.32391
TJNR,2/5/2007,85,72,0.04,60.9838,75.63502,88.5888
TJNR,2/6/2007,83,72,0.25,61.807594,78.98498,94.10022
TJNR,2/7/2007,84,71,0,58.07999,71.95596,94.05696
TJNR,2/8/2007,85,71,0,61.807594,73.49571,84.45763
TJNR,2/9/2007,85,70,0,58.315598,76.27654,94.05696
TJNR,2/10/2007,85,68,0,54.551235,76.567955,94.05696
TJNR,2/11/2007,85,69,0,58.07999,77.02413,90.062
TJNR,2/12/2007,85,76,0,51.0819,65.434746,78.47891
TJNR,2/13/2007,84,75.9,0,54.798595,65.59203,78.47891
TJNR,2/14/2007,85,69,0,51.469208,61.868916,84.1034
TJNR,2/15/2007,86,68,0,58.315598,75.0559,89.9831
TJNR,2/16/2007,86,72,0,60.9838,74.09196,88.507805
TJNR,2/17/2007,85,70,0,58.3156,76.75346,90.062
TJNR,2/18/2007,86,70,0,47.8155,72.123116,90.062
TJNR,2/19/2007,88,68,0,48.84356,74.005554,88.34331
TJNR,2/20/2007,81,72,0.27,64.136,80.21259,100
TJNR,2/21/2007,84,73,0.04,60.7359,72.93855,94.10022
TJNR,2/22/2007,85,73,0.07,58.315598,71.822975,88.588776
TJNR,2/23/2007,85,71,0,54.77119,75.13935,94.057
TJNR,2/24/2007,85,71,0,58.315598,75.70592,94.057
TJNR,2/25/2007,85,72,0,56.7175,73.62439,94.057
TJNR,2/26/2007,87,77,0,62.249,72.231224,79.17114
TJNR,2/27/2007,86,75,0,60.7359,74.12069,94.14301
TJNR,2/28/2007,87,72,0,58.5495,72.6511,94.05696
TJNR,3/1/2007,86,72,0,56.9815,71.698616,88.507805
TJNR,3/2/2007,86,76,0.01,59.135,68.75522,83.437645
TJNR,3/3/2007,87,78,0,54.798595,65.952286,76.193085
TJNR,3/4/2007,86,72,0.2,59.135,72.43859,94.10022
TJNR,3/5/2007,85,73,0,54.798595,69.29594,84.337776
TJNR,3/6/2007,86,72,0.09,55.044296,71.12728,94.10022
TJNR,3/7/2007,86,77,0,57.1246,67.51341,73.967064
TJNR,3/8/2007,86,77,0,58.07999,66.63213,73.9485
TJNR,3/9/2007,87,78,0,56.9815,68.39071,73.9485
TJNR,3/10/2007,86,73,0,53.208717,68.22763,84.337776
TJNR,3/11/2007,86,73,0,53.208717,69.581436,84.337776
TJNR,3/12/2007,85,70,0,54.798595,71.39356,88.426
TJNR,3/13/2007,85,73,0.03,60.7359,69.36529,78.774345
TJNR,3/14/2007,85,76,0,50.8367,61.008766,69.330864
TJNR,3/15/2007,85,75,0,50.8367,61.252415,73.7806
TJNR,3/16/2007,85,73,0,61.807594,72.936005,88.507805
TJNR,3/17/2007,86,72,0.12,60.9838,76.98501,94.10022
TJNR,3/18/2007,87,72,0.03,54.798595,74.53162,94.057
TJNR,3/19/2007,86,73,0.02,57.842686,71.233025,88.5888
TJNR,3/20/2007,87,77,0,56.9815,65.55695,73.9485
TJNR,3/21/2007,86,77,0,58.315598,66.53719,73.967064
TJNR,3/22/2007,87,77,0,58.315598,68.47741,73.967064
TJNR,3/23/2007,87,75,0.02,48.581966,66.759346,83.32391
TJNR,3/24/2007,79,78,0,69.52137,73.59968,76.193085
TJNR,3/26/2007,84,76,0.06,63.0313,74.82211,81.55377
TJNR,3/27/2007,81,73,0.07,71.7228,82.05585,100
TJNR,3/28/2007,86,73,0.03,60.8714,80.05966,94.10022
TJNR,3/29/2007,85,73,0.83,65.0019,87.06773,100
TJNR,3/30/2007,82,74,0.02,58.07999,72.604004,94.10022
TJNR,3/31/2007,84,72,0,54.49604,61.17718,73.44011
TJNR,4/1/2007,83,75,0,47.52029,54.818363,64.90684
TJNR,4/2/2007,84,75,0,47.3902,54.1476,62.4018
TJNR,4/3/2007,84,69,0.03,49.3749,61.965603,84.0369
TJNR,4/4/2007,82,70,0.24,56.29896,73.27628,94.057
TJNR,4/5/2007,84,67,0,54.551235,68.02555,88.17534
TJNR,4/6/2007,86,71.1,0,59.135,72.07995,84.337776
TJNR,4/7/2007,79,77,0.23,78.62098,84.01128,88.668915
TJNR,4/9/2007,86,77,0,59.135,70.53906,78.621
TJNR,4/10/2007,86,72,0,62.02914,73.53752,90.32327
TJNR,4/11/2007,87,75,0,51.724586,68.40611,79.01681
TJNR,4/12/2007,88,72,0,55.1909,70.142654,88.507805
TJNR,4/13/2007,87,72,0,58.549522,70.68135,88.507805
TJNR,4/14/2007,88,77,0,45.87598,66.10117,78.62098
TJNR,4/15/2007,88,78,0,51.978363,67.860176,76.193085
TJNR,4/16/2007,88,78,0,55.1909,68.06035,76.193085
TJNR,4/17/2007,89,74,0.25,48.84356,72.90546,94.14301
TJNR,4/18/2007,86,73,0.07,60.7359,80.13011,90.32327
TJNR,4/19/2007,89,72,0,58.781776,76.10685,94.10022
TJNR,4/20/2007,90,78,0.34,59.012367,72.03488,84.6417
TJNR,4/21/2007,86,74,0.79,63.2692,82.35067,94.14301
TJNR,4/22/2007,88,72,0.82,65.26648,83.30661,94.14301
TJNR,4/23/2007,80,73,1.91,81.89149,89.16964,100
TJNR,4/24/2007,83,73,0.27,69.27759,82.49649,100
TJNR,4/25/2007,85,73,0,65.94849,73.26524,88.588776
TJNR,4/26/2007,83,76,0.21,69.5285,76.73522,88.668915
TJNR,4/27/2007,86,77,0.04,65.2306,73.8565,83.5503
TJNR,4/28/2007,87,79,0,61.1182,69.64396,76.36474
TJNR,4/29/2007,87,73,0.13,61.807594,71.28761,83.437645
TJNR,4/30/2007,87,74,0.51,65.26648,75.891556,88.507805
TJNR,5/1/2007,86,76,0,69.59207,76.61155,88.5888
TJNR,5/7/2007,86,76,0,65.2306,71.411514,81.6337
TJNR,5/8/2007,86,77,0,65.2306,76.48433,88.74824
TJNR,5/9/2007,86,76,0,65.2306,80.351425,90.2933
TJNR,5/10/2007,87,77,0,66.15182,78.60317,88.74824
TJNR,5/11/2007,88,76,0,62.467205,76.511765,88.668915
TJNR,5/12/2007,88,79,0,66.15182,75.82142,84.6941
TJNR,5/13/2007,88,79,0,65.26648,74.64233,83.6618
TJNR,5/14/2007,88,75,0,62.249004,76.66845,90.39978
TJNR,5/15/2007,88,74,0,62.467205,77.235954,94.14301
TJNR,5/16/2007,88,80,0,58.781776,69.41978,78.76171
TJNR,5/17/2007,88,79,0,58.781776,68.04862,79.1989
TJNR,5/18/2007,88,80,0,61.241543,71.08667,79.2676
TJNR,5/19/2007,88,79,0,62.249,72.95214,83.55026
TJNR,5/20/2007,88,74,0,55.28835,72.22702,94.10022
TJNR,5/21/2007,89,75,0,55.28835,69.59454,88.588776
TJNR,5/22/2007,88,79,0,58.781776,69.10484,78.62098
TJNR,5/23/2007,88,75,0.11,62.467205,77.989426,94.14301
TJNR,5/24/2007,87,75,0.06,65.26648,80.74961,94.14301
TJNR,5/25/2007,88,73,0,62.249004,77.93022,94.10022
TJNR,5/26/2007,89,74,0,61.241543,75.621994,90.39978
TJNR,5/27/2007,88,75,0,62.467205,76.673386,94.14301
TJNR,5/28/2007,88,75,0.31,58.781776,77.38061,88.74824
TJNR,5/29/2007,88,75,0,62.467205,75.22677,90.39978
TJNR,5/30/2007,87,75,0.52,58.781776,81.5108,94.14301
TJNR,5/31/2007,86,76,0.12,71.9184,83.200745,94.14301
TJNR,6/1/2007,86,74,0.38,67.6068,81.032776,94.10022
TJNR,6/2/2007,89,76,0.43,62.4672,78.892525,94.14301
TJNR,6/3/2007,89,80,0.18,59.012367,72.28233,83.66177
TJNR,6/4/2007,89,81,0.07,66.15182,73.279,79.39962
TJNR,6/5/2007,89,80,0.08,62.467205,72.042725,79.2676
TJNR,6/6/2007,88,79,0.04,58.781776,68.83287,74.2799
TJNR,6/7/2007,86,75,0.07,60.7359,72.579895,88.588776
TJNR,6/8/2007,87,75,0.07,65.26648,76.33869,94.14301
TJNR,6/9/2007,86,74,0.18,69.59207,81.38381,94.14301
TJNR,6/10/2007,88,75,0.24,66.35352,78.164665,90.39978
TJNR,6/11/2007,89,76,0.12,66.3535,80.70011,90.2933
TJNR,6/12/2007,88,76,0.09,62.467205,77.68805,94.18534
TJNR,6/13/2007,88,77,0.08,62.467205,77.23565,88.668915
TJNR,6/14/2007,89,79,0.05,62.467205,74.818405,84.6417
TJNR,6/15/2007,89,76,0.04,62.467205,76.04355,94.14301
TJNR,6/16/2007,89,81,0.02,58.781776,69.69783,79.2676
TJNR,6/17/2007,89,80,0.02,62.467205,71.913864,78.76171
TJNR,6/18/2007,,,0,,,
TJNR,6/19/2007,,,0,,,
TJNR,6/20/2007,,,0,,,
TJNR,6/21/2007,,,0,,,
TJNR,6/22/2007,,,0,,,
TJNR,6/23/2007,,,0,,,
TJNR,6/24/2007,,,0,,,
TJNR,6/25/2007,,,0,,,
TJNR,6/26/2007,,,0,,,
TJNR,6/27/2007,,,0,,,
TJNR,6/28/2007,,,0,,,
TJNR,6/29/2007,,,0,,,
TJNR,6/30/2007,,,0,,,
TJNR,7/1/2007,,,0,,,
TJNR,7/2/2007,,,0,,,
TJNR,7/3/2007,,,0,,,
TJNR,7/4/2007,,,0,,,
TJNR,7/5/2007,89.6,82,0,59.012367,63.61472,79.39962
TJNR,7/6/2007,89,77,0.27,55.530766,69.966644,83.6618
TJNR,7/7/2007,90,78,0,55.4582,67.02797,81.55377
TJNR,7/8/2007,91,79,0,55.530766,66.77094,74.3291
TJNR,7/9/2007,91,82,0,59.012367,68.75135,83.7722
TJNR,7/10/2007,91,78,0.25,57.49431,69.13407,83.6618
TJNR,7/11/2007,89,80,0.02,58.781776,70.56077,79.39962
TJNR,7/12/2007,90,79,0.02,62.467205,72.07622,84.6941
TJNR,7/13/2007,91,82,0,57.49431,68.94672,78.90113
TJNR,7/14/2007,91,76,0,55.71818,70.10749,84.57616
TJNR,7/15/2007,90,77,0.1,59.012367,74.27062,88.668915
TJNR,7/16/2007,88,79,0.29,66.35352,76.97418,88.74824
TJNR,7/17/2007,90,77,0.33,62.467205,76.77945,88.74824
TJNR,7/18/2007,89.1,79,0.25,58.781776,72.01129,83.6618
TJNR,7/19/2007,89.1,78.1,0.32,62.4672,77.80655,94.2687
TJNR,7/20/2007,87.8,77,0.28,62.467205,80.07433,90.3687
TJNR,7/21/2007,90,78,0,59.012367,73.762764,87.1241
TJNR,7/22/2007,89.1,77,0.06,62.467205,75.4533,87.2222
TJNR,7/23/2007,90,78.8,0.23,62.467205,75.18797,100
TJNR,7/24/2007,89.6,81,0.13,62.467205,71.008575,79.39962
TJNR,7/25/2007,90,82,0,59.012367,70.19662,76.5296
TJNR,7/26/2007,90,80.6,0.01,59.012367,70.38197,79.39962
TJNR,7/27/2007,90,80.6,0,55.530766,70.25473,79.2676
TJNR,7/28/2007,91,80,0,59.012367,69.8649,79.1989
TJNR,7/29/2007,91,75,0.31,51.93074,67.34135,83.437645
TJNR,7/30/2007,90,75,0.08,61.241543,72.82817,88.588776
TJNR,7/31/2007,91,75.2,0.14,59.012367,73.99312,94.14301
TJNR,8/1/2007,91.4,82,0,55.77155,65.82076,74.3291
TJNR,8/2/2007,91,82,0,58.781776,66.574,71.782
TJNR,8/3/2007,91,82,0,58.781776,69.19977,78.90113
TJNR,8/4/2007,92,79,0.06,55.71818,72.272675,82.42622
TJNR,8/5/2007,91,78,0,59.012367,72.805336,88.74824
TJNR,8/6/2007,91,80,0.01,52.481148,71.98034,83.66177
TJNR,8/7/2007,87,75,1.58,70.083244,85.51773,100
TJNR,8/8/2007,88,78,0.05,62.467205,74.984024,88.74824
TJNR,8/9/2007,89,76,0.11,62.467205,72.36006,83.6618
TJNR,8/10/2007,89,82,0.04,66.3535,75.01856,81.82045
TJNR,8/11/2007,89,81,0.01,65.49481,73.84449,83.66177
TJNR,8/12/2007,90,80.6,0.11,62.467205,73.586754,83.6618
TJNR,8/13/2007,81,80,0,74.114944,77.38608,79.2676
TJNR,8/15/2007,90,79,0,59.012367,64.79755,76.5296
TJNR,8/16/2007,90,78,0.06,59.012367,73.40865,84.6417
TJNR,8/17/2007,90,83,0,59.012367,69.65308,78.90113
TJNR,8/18/2007,88,75,0.88,62.4672,77.67097,94.22723
TJNR,8/19/2007,89,78,0.19,62.467205,74.99055,83.6618
TJNR,8/20/2007,89,79,0.01,62.683746,75.46688,84.5785
TJNR,8/21/2007,89,77,0.73,62.683746,79.04352,94.35022
TJNR,8/22/2007,90,78,0.1,62.683746,77.91467,90.3687
TJNR,8/23/2007,89,77,0.15,65.49481,75.996284,88.74824
TJNR,8/24/2007,88,75,1.57,72.30214,87.50376,100
TJNR,8/25/2007,88,77,0,62.467205,73.06109,84.5256
TJNR,8/26/2007,89,77,0.05,62.683746,75.69393,87.1241
TJNR,8/27/2007,90,73.4,0,58.781776,72.059525,88.588776
TJNR,8/28/2007,87.1,78,0.18,66.15182,81.33549,88.74824
TJNR,8/29/2007,89,76,0,58.781776,71.686035,83.55026
TJNR,8/30/2007,90,80,0,59.012367,71.2075,79.39962
TJNR,8/31/2007,88,78,0.22,69.897545,75.64832,87.1241
TJNR,9/1/2007,90,78,0.1,59.012367,72.46908,83.6618
TJNR,9/2/2007,89,80,0.11,65.49481,73.34314,83.66177
TJNR,9/3/2007,89,78,0,55.28835,71.3498,79.1989
TJNR,9/4/2007,89,76,0.42,62.467205,82.27534,94.14301
TJNR,9/5/2007,89,76,0.04,62.467205,80.6723,94.14301
TJNR,9/6/2007,90,75,0.01,59.012367,77.512764,94.14301
TJNR,9/7/2007,90,77,0.03,58.781776,72.865105,88.74824
TJNR,9/8/2007,88,77,0,58.781776,72.686005,84.5256
TJNR,9/9/2007,89,78,0.16,59.012367,72.97458,88.74824
TJNR,9/10/2007,90,79,0.02,61.241543,71.35708,79.2676
TJNR,9/11/2007,90,76,0.03,62.683746,74.574646,88.668915
TJNR,9/12/2007,90,81,0,59.012367,71.33376,79.2676
TJNR,9/13/2007,90,77,0.17,62.467205,72.440346,84.6417
TJNR,9/14/2007,89,76,0.01,65.49481,76.50719,88.588776
TJNR,9/15/2007,89,75,1.39,65.49481,82.55724,94.14301
TJNR,9/16/2007,89,76,0.02,62.683746,82.9261,94.14301
TJNR,9/17/2007,90,76,0.11,65.49481,78.52113,88.668915
TJNR,9/18/2007,90,76,0,59.012367,77.68411,94.14301
TJNR,9/19/2007,90,76,0.02,61.48733,77.58961,90.2933
TJNR,9/20/2007,90,76,0,62.467205,78.55986,94.14301
TJNR,9/21/2007,89,75,0.01,62.4672,76.856834,90.39978
TJNR,9/22/2007,90,76,0,59.012367,73.47107,88.668915
TJNR,9/23/2007,92,77,0.21,59.012367,74.3115,87.1241
TJNR,9/24/2007,89,76,0.06,62.683746,79.334595,94.14301
TJNR,9/25/2007,90,77,0.19,62.683746,78.3198,94.18534
TJNR,9/26/2007,88,76,0.21,66.3535,81.629364,90.3687
TJNR,9/27/2007,89,77,0.3,58.781776,72.08715,88.74824
