STATION,DATE,REPORT_TYPE,SOURCE,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyPrecipitation,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity
RQW00011630,2013-09-01T04:12:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-01T04:53:00,FM-15,343,,,,83,0,85
RQW00011630,2013-09-01T05:53:00,FM-15,343,,,,83,0,82
RQW00011630,2013-09-01T06:34:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-01T06:53:00,FM-15,343,,,,84,0,82
RQW00011630,2013-09-01T07:07:00,FM-16,343,,,,84,,84
RQW00011630,2013-09-01T07:53:00,FM-15,343,,,,86,0,80
RQW00011630,2013-09-01T08:53:00,FM-15,343,,,,87,0,75
RQW00011630,2013-09-01T09:53:00,FM-15,343,,,,88,0,70
RQW00011630,2013-09-01T10:53:00,FM-15,343,,,,89,0,70
RQW00011630,2013-09-01T11:53:00,FM-15,343,,,,88,0,73
RQW00011630,2013-09-01T12:32:00,FM-16,343,,,,88,,75
RQW00011630,2013-09-01T12:53:00,FM-15,343,,,,89,0,70
RQW00011630,2013-09-01T13:53:00,FM-15,343,,,,90,0,70
RQW00011630,2013-09-01T14:53:00,FM-15,343,,,,90,0,70
RQW00011630,2013-09-01T15:53:00,FM-15,343,,,,88,0,73
RQW00011630,2013-09-01T16:53:00,FM-15,343,,,,85,0,80
RQW00011630,2013-09-01T17:53:00,FM-15,343,,,,85,0,77
RQW00011630,2013-09-01T18:35:00,FM-16,343,,,,84,,79
RQW00011630,2013-09-01T18:53:00,FM-15,343,,,,84,0,80
RQW00011630,2013-09-01T19:30:00,FM-16,343,,,,84,,79
RQW00011630,2013-09-01T19:37:00,FM-16,343,,,,84,,79
RQW00011630,2013-09-01T19:53:00,FM-15,343,,,,84,0,80
RQW00011630,2013-09-01T20:53:00,FM-15,343,,,,84,0,80
RQW00011630,2013-09-01T21:53:00,FM-15,343,,,,84,0,74
RQW00011630,2013-09-01T22:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-01T23:32:00,FM-16,343,,,,84,,74
RQW00011630,2013-09-01T23:53:00,FM-15,343,,,,84,0,77
RQW00011630,2013-09-02T00:00:00,SOD,,85,76,0.12,,,
RQW00011630,2013-09-02T00:22:00,FM-16,343,,,,84,,74
RQW00011630,2013-09-02T00:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-02T01:14:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T01:34:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T01:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-02T02:18:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T02:37:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T02:53:00,FM-15,343,,,,83,0,77
RQW00011630,2013-09-02T03:25:00,FM-16,343,,,,82,,74
RQW00011630,2013-09-02T03:33:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T03:46:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-02T03:53:00,FM-15,343,,,,82,0,79
RQW00011630,2013-09-02T04:53:00,FM-15,343,,,,83,0,77
RQW00011630,2013-09-02T05:53:00,FM-15,343,,,,82,0,79
RQW00011630,2013-09-02T06:53:00,FM-15,343,,,,83,0,77
RQW00011630,2013-09-02T07:53:00,FM-15,343,,,,86,0,72
RQW00011630,2013-09-02T08:53:00,FM-15,343,,,,85,0,75
RQW00011630,2013-09-02T09:53:00,FM-15,343,,,,86,0.06,72
RQW00011630,2013-09-02T10:06:00,FM-16,343,,,,81,0.07,84
RQW00011630,2013-09-02T10:53:00,FM-15,343,,,,88,0.01,73
RQW00011630,2013-09-02T11:53:00,FM-15,343,,,,86,0,70
RQW00011630,2013-09-02T12:53:00,FM-15,343,,,,89,0,68
RQW00011630,2013-09-02T13:53:00,FM-15,343,,,,90,0,66
RQW00011630,2013-09-02T14:53:00,FM-15,343,,,,89,0,65
RQW00011630,2013-09-02T15:53:00,FM-15,343,,,,88,0,66
RQW00011630,2013-09-02T16:53:00,FM-15,343,,,,86,0,67
RQW00011630,2013-09-02T17:53:00,FM-15,343,,,,83,0,77
RQW00011630,2013-09-02T18:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-02T19:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-02T20:53:00,FM-15,343,,,,79,T,90
RQW00011630,2013-09-02T21:16:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-02T21:53:00,FM-15,343,,,,80,0,76
RQW00011630,2013-09-02T22:53:00,FM-15,343,,,,79,0.05,90
RQW00011630,2013-09-02T23:53:00,FM-15,343,,,,81,0,85
RQW00011630,2013-09-03T00:00:00,SOD,,84,80,0.41,,,
RQW00011630,2013-09-03T00:53:00,FM-15,343,,,,82,0,82
RQW00011630,2013-09-03T01:17:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-03T01:53:00,FM-15,343,,,,82,0,79
RQW00011630,2013-09-03T02:19:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-03T02:30:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-03T02:53:00,FM-15,343,,,,82,0,79
RQW00011630,2013-09-03T03:53:00,FM-15,343,,,,82,0,79
RQW00011630,2013-09-03T04:53:00,FM-15,343,,,,82,0,77
RQW00011630,2013-09-03T05:53:00,FM-15,343,,,,80,0,82
RQW00011630,2013-09-03T06:53:00,FM-15,343,,,,79,0,88
RQW00011630,2013-09-03T07:53:00,FM-15,343,,,,84,0,77
RQW00011630,2013-09-03T08:53:00,FM-15,343,,,,86,0,75
RQW00011630,2013-09-03T09:53:00,FM-15,343,,,,87,0,72
RQW00011630,2013-09-03T10:43:00,FM-16,343,,,,81,0.06,84
RQW00011630,2013-09-03T10:48:00,FM-16,343,,,,82,0.06,79
RQW00011630,2013-09-03T10:53:00,FM-15,343,,,,82,0.08,88
RQW00011630,2013-09-03T11:53:00,FM-15,343,,,,80,0.04,87
RQW00011630,2013-09-03T12:53:00,FM-15,343,,,,86,0.01,80
RQW00011630,2013-09-03T13:53:00,FM-15,343,,,,89,0,68
RQW00011630,2013-09-03T14:53:00,FM-15,343,,,,88,0,70
RQW00011630,2013-09-03T15:53:00,FM-15,343,,,,86,0,75
RQW00011630,2013-09-03T16:23:00,FM-16,343,,,,82,,74
RQW00011630,2013-09-03T16:53:00,FM-15,343,,,,86,0,72
RQW00011630,2013-09-03T17:44:00,FM-16,343,,,,81,0.07,84
RQW00011630,2013-09-03T17:57:00,FM-16,343,,,,79,T,94
RQW00011630,2013-09-03T18:05:00,FM-16,343,,,,79,T,94
RQW00011630,2013-09-03T18:53:00,FM-15,343,,,,79,T,100
RQW00011630,2013-09-03T19:14:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-03T19:53:00,FM-15,343,,,,83,0,85
RQW00011630,2013-09-03T20:53:00,FM-15,343,,,,83,0.01,82
RQW00011630,2013-09-03T21:53:00,FM-15,343,,,,83,T,79
RQW00011630,2013-09-03T22:11:00,FM-16,343,,,,79,0.1,89
RQW00011630,2013-09-03T22:20:00,FM-16,343,,,,79,0.1,100
RQW00011630,2013-09-03T22:53:00,FM-15,343,,,,82,0.1,94
RQW00011630,2013-09-03T23:45:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-03T23:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-04T00:00:00,SOD,,81,90,0.7,,,
RQW00011630,2013-09-04T00:30:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T00:41:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-04T00:49:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T00:51:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T00:53:00,FM-15,343,,,,83,0,82
RQW00011630,2013-09-04T01:53:00,FM-15,343,,,,79,0.04,90
RQW00011630,2013-09-04T02:34:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T02:53:00,FM-15,343,,,,83,0,85
RQW00011630,2013-09-04T03:00:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T03:40:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-04T03:53:00,FM-15,343,,,,83,0,79
RQW00011630,2013-09-04T04:05:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-04T04:39:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-04T04:53:00,FM-15,343,,,,81,0.04,85
RQW00011630,2013-09-04T05:06:00,FM-16,343,,,,81,0.04,94
RQW00011630,2013-09-04T05:15:00,FM-16,343,,,,81,0.04,89
RQW00011630,2013-09-04T05:22:00,FM-16,343,,,,81,0.04,89
RQW00011630,2013-09-04T05:53:00,FM-15,343,,,,80,T,94
RQW00011630,2013-09-04T06:51:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-04T06:53:00,FM-15,343,,,,83,0,85
RQW00011630,2013-09-04T07:23:00,FM-16,343,,,,84,,84
RQW00011630,2013-09-04T07:53:00,FM-15,343,,,,85,0,82
RQW00011630,2013-09-04T08:53:00,FM-15,343,,,,86,0,83
RQW00011630,2013-09-04T09:53:00,FM-15,343,,,,83,T,85
RQW00011630,2013-09-04T10:48:00,FM-16,343,,,,81,0.09,94
RQW00011630,2013-09-04T10:51:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T10:53:00,FM-15,343,,,,79,0.18,97
RQW00011630,2013-09-04T10:58:00,FM-16,343,,,,79,T,89
RQW00011630,2013-09-04T11:00:00,FM-16,343,,,,79,T,89
RQW00011630,2013-09-04T11:07:00,FM-16,343,,,,81,T,94
RQW00011630,2013-09-04T11:53:00,FM-15,343,,,,84,T,88
RQW00011630,2013-09-04T12:53:00,FM-15,343,,,,80,0.04,94
RQW00011630,2013-09-04T13:11:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-04T13:19:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-04T13:29:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-04T13:51:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T13:53:00,FM-15,343,,,,81,0.02,94
RQW00011630,2013-09-04T14:11:00,FM-16,343,,,,77,0.07,94
RQW00011630,2013-09-04T14:19:00,FM-16,343,,,,77,0.13,94
RQW00011630,2013-09-04T14:24:00,FM-16,343,,,,75,0.23,100
RQW00011630,2013-09-04T14:35:00,FM-16,343,,,,77,0.3,100
RQW00011630,2013-09-04T14:37:00,FM-16,343,,,,77,0.31,100
RQW00011630,2013-09-04T14:45:00,FM-16,343,,,,77,,100
RQW00011630,2013-09-04T14:48:00,FM-16,343,,,,77,0.32,100
RQW00011630,2013-09-04T14:53:00,FM-15,343,,,,76,0.33,100
RQW00011630,2013-09-04T15:53:00,FM-15,343,,,,76,0.02,97
RQW00011630,2013-09-04T16:53:00,FM-15,343,,,,77,0.01,96
RQW00011630,2013-09-04T17:53:00,FM-15,343,,,,78,0,93
RQW00011630,2013-09-04T18:30:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-04T18:53:00,FM-15,343,,,,78,0,93
RQW00011630,2013-09-04T19:45:00,FM-16,343,,,,81,0.02,89
RQW00011630,2013-09-04T19:51:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T19:53:00,FM-15,343,,,,80,0.02,94
RQW00011630,2013-09-04T20:14:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T20:28:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T20:53:00,FM-15,343,,,,80,0,94
RQW00011630,2013-09-04T21:08:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T21:11:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T21:19:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-04T21:53:00,FM-15,343,,,,81,0,88
RQW00011630,2013-09-04T22:04:00,FM-16,343,,,,82,,79
RQW00011630,2013-09-04T22:53:00,FM-15,343,,,,82,0,88
RQW00011630,2013-09-04T23:50:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-04T23:53:00,FM-15,343,,,,82,T,88
RQW00011630,2013-09-05T00:00:00,SOD,,78,94,1.58,,,
RQW00011630,2013-09-05T00:29:00,FM-16,343,,,,82,T,89
RQW00011630,2013-09-05T00:53:00,FM-15,343,,,,82,T,90
RQW00011630,2013-09-05T01:53:00,FM-15,343,,,,80,0.12,94
RQW00011630,2013-09-05T02:26:00,FM-16,343,,,,79,0.07,100
RQW00011630,2013-09-05T02:53:00,FM-15,343,,,,79,0.13,97
RQW00011630,2013-09-05T03:13:00,FM-16,343,,,,77,0.07,100
RQW00011630,2013-09-05T03:53:00,FM-15,343,,,,77,0.17,100
RQW00011630,2013-09-05T04:53:00,FM-15,343,,,,78,0.12,100
RQW00011630,2013-09-05T05:49:00,FM-16,343,,,,77,0.08,94
RQW00011630,2013-09-05T05:53:00,FM-15,343,,,,77,0.09,96
RQW00011630,2013-09-05T05:59:00,FM-16,343,,,,79,0.01,89
RQW00011630,2013-09-05T06:53:00,FM-15,343,,,,78,0.06,90
RQW00011630,2013-09-05T07:53:00,FM-15,343,,,,79,0.04,90
RQW00011630,2013-09-05T08:53:00,FM-15,343,,,,80,0.03,90
RQW00011630,2013-09-05T09:33:00,FM-16,343,,,,81,0.01,89
RQW00011630,2013-09-05T09:53:00,FM-15,343,,,,80,0.02,90
RQW00011630,2013-09-05T10:53:00,FM-15,343,,,,80,0.01,90
RQW00011630,2013-09-05T11:27:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-05T11:44:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-05T11:51:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-05T11:53:00,FM-15,343,,,,82,0.01,85
RQW00011630,2013-09-05T12:36:00,FM-16,343,,,,82,0.01,84
RQW00011630,2013-09-05T12:53:00,FM-15,343,,,,82,0.01,88
RQW00011630,2013-09-05T13:07:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-05T13:53:00,FM-15,343,,,,83,0.01,82
RQW00011630,2013-09-05T14:10:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-05T14:51:00,FM-16,343,,,,82,,84
RQW00011630,2013-09-05T14:53:00,FM-15,343,,,,83,T,82
RQW00011630,2013-09-05T15:30:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-05T15:34:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-05T15:38:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-05T15:53:00,FM-15,343,,,,77,0.01,94
RQW00011630,2013-09-05T16:29:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-05T16:42:00,FM-16,343,,,,77,,94
RQW00011630,2013-09-05T16:51:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-05T16:53:00,FM-15,343,,,,78,0.05,97
RQW00011630,2013-09-05T17:02:00,FM-16,343,,,,79,0.01,94
RQW00011630,2013-09-05T17:10:00,FM-16,343,,,,79,0.02,94
RQW00011630,2013-09-05T17:17:00,FM-16,343,,,,79,0.03,94
RQW00011630,2013-09-05T17:28:00,FM-16,343,,,,77,0.04,100
RQW00011630,2013-09-05T17:43:00,FM-16,343,,,,79,0.06,94
RQW00011630,2013-09-05T17:47:00,FM-16,343,,,,79,0.07,94
RQW00011630,2013-09-05T17:49:00,FM-16,343,,,,77,0.07,100
RQW00011630,2013-09-05T17:51:00,FM-16,343,,,,77,0.07,94
RQW00011630,2013-09-05T17:53:00,FM-15,343,,,,76,0.07,97
RQW00011630,2013-09-05T18:05:00,FM-16,343,,,,73,0.02,100
RQW00011630,2013-09-05T18:14:00,FM-16,343,,,,75,0.03,100
RQW00011630,2013-09-05T18:18:00,FM-16,343,,,,75,0.04,100
RQW00011630,2013-09-05T18:40:00,FM-16,343,,,,75,0.07,94
RQW00011630,2013-09-05T18:51:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-05T18:53:00,FM-15,343,,,,75,0.09,100
RQW00011630,2013-09-05T19:08:00,FM-16,343,,,,73,0.03,100
RQW00011630,2013-09-05T19:32:00,FM-16,343,,,,75,0.07,100
RQW00011630,2013-09-05T19:53:00,FM-15,343,,,,75,0.12,100
RQW00011630,2013-09-05T20:53:00,FM-15,343,,,,75,0.11,96
RQW00011630,2013-09-05T21:53:00,FM-15,343,,,,75,0.11,100
RQW00011630,2013-09-05T22:53:00,FM-15,343,,,,75,0.1,100
RQW00011630,2013-09-05T23:07:00,FM-16,343,,,,75,0.02,100
RQW00011630,2013-09-05T23:42:00,FM-16,343,,,,75,0.08,100
RQW00011630,2013-09-05T23:53:00,FM-15,343,,,,75,0.1,100
RQW00011630,2013-09-06T00:00:00,SOD,,81,87,1.04,,,
RQW00011630,2013-09-06T00:25:00,FM-16,343,,,,75,0.05,100
RQW00011630,2013-09-06T00:53:00,FM-15,343,,,,75,0.09,100
RQW00011630,2013-09-06T01:53:00,FM-15,343,,,,75,0.08,96
RQW00011630,2013-09-06T02:53:00,FM-15,343,,,,75,0.08,96
RQW00011630,2013-09-06T03:53:00,FM-15,343,,,,75,0.08,96
RQW00011630,2013-09-06T04:51:00,FM-16,343,,,,75,0.06,94
RQW00011630,2013-09-06T04:53:00,FM-15,343,,,,75,0.06,96
RQW00011630,2013-09-06T05:30:00,FM-16,343,,,,75,0.04,100
RQW00011630,2013-09-06T05:53:00,FM-15,343,,,,76,0.07,97
RQW00011630,2013-09-06T06:53:00,FM-15,343,,,,78,0.06,90
RQW00011630,2013-09-06T07:40:00,FM-16,343,,,,79,0.04,94
RQW00011630,2013-09-06T07:53:00,FM-15,343,,,,79,0.05,94
RQW00011630,2013-09-06T08:14:00,FM-16,343,,,,81,0.01,84
RQW00011630,2013-09-06T08:41:00,FM-16,343,,,,82,0.04,89
RQW00011630,2013-09-06T08:53:00,FM-15,343,,,,82,0.05,85
RQW00011630,2013-09-06T09:49:00,FM-16,343,,,,84,0.04,79
RQW00011630,2013-09-06T09:53:00,FM-15,343,,,,83,0.05,82
RQW00011630,2013-09-06T10:32:00,FM-16,343,,,,82,0.02,84
RQW00011630,2013-09-06T10:53:00,FM-15,343,,,,84,0.05,80
RQW00011630,2013-09-06T11:15:00,FM-16,343,,,,82,0.02,84
RQW00011630,2013-09-06T11:53:00,FM-15,343,,,,85,0.04,80
RQW00011630,2013-09-06T12:53:00,FM-15,343,,,,85,0.04,80
RQW00011630,2013-09-06T13:51:00,FM-16,343,,,,84,0.03,79
RQW00011630,2013-09-06T13:53:00,FM-15,343,,,,85,0.04,77
RQW00011630,2013-09-06T14:53:00,FM-15,343,,,,84,0.03,80
RQW00011630,2013-09-06T15:53:00,FM-15,343,,,,83,0.03,82
RQW00011630,2013-09-06T16:53:00,FM-15,343,,,,83,0.02,82
RQW00011630,2013-09-06T17:53:00,FM-15,343,,,,82,0.03,82
RQW00011630,2013-09-06T18:53:00,FM-15,343,,,,82,0.02,85
RQW00011630,2013-09-06T19:53:00,FM-15,343,,,,81,0.01,88
RQW00011630,2013-09-06T20:53:00,FM-15,343,,,,81,0.02,88
RQW00011630,2013-09-06T21:53:00,FM-15,343,,,,81,0.01,85
RQW00011630,2013-09-06T22:53:00,FM-15,343,,,,79,0.01,94
RQW00011630,2013-09-06T23:53:00,FM-15,343,,,,79,0.02,94
RQW00011630,2013-09-07T00:00:00,SOD,,79,93,0.2,,,
RQW00011630,2013-09-07T00:53:00,FM-15,343,,,,79,0.01,94
RQW00011630,2013-09-07T01:11:00,FM-16,343,,,,81,T,94
RQW00011630,2013-09-07T01:27:00,FM-16,343,,,,79,T,100
RQW00011630,2013-09-07T01:51:00,FM-16,343,,,,79,,100
RQW00011630,2013-09-07T01:53:00,FM-15,343,,,,78,0.01,100
RQW00011630,2013-09-07T02:25:00,FM-16,343,,,,79,T,94
RQW00011630,2013-09-07T02:34:00,FM-16,343,,,,79,,100
RQW00011630,2013-09-07T02:42:00,FM-16,343,,,,79,,100
RQW00011630,2013-09-07T02:53:00,FM-15,343,,,,78,0.01,97
RQW00011630,2013-09-07T03:53:00,FM-15,343,,,,78,0.01,93
RQW00011630,2013-09-07T04:11:00,FM-16,343,,,,75,T,100
RQW00011630,2013-09-07T04:14:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T04:19:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T04:23:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T04:30:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T04:49:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T04:50:00,FM-15,343,,,,76,0.01,97
RQW00011630,2013-09-07T05:11:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T05:53:00,FM-15,343,,,,75,0.01,96
RQW00011630,2013-09-07T06:00:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T06:20:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T06:27:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T06:36:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T06:46:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T06:51:00,FM-16,343,,,,73,,100
RQW00011630,2013-09-07T06:53:00,FM-15,343,,,,74,T,97
RQW00011630,2013-09-07T07:02:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T07:08:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T07:16:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T07:24:00,FM-16,343,,,,73,,100
RQW00011630,2013-09-07T07:29:00,FM-16,343,,,,73,,100
RQW00011630,2013-09-07T07:53:00,FM-15,343,,,,76,0.01,97
RQW00011630,2013-09-07T08:53:00,FM-15,343,,,,77,0.01,96
RQW00011630,2013-09-07T09:53:00,FM-15,343,,,,79,0.01,88
RQW00011630,2013-09-07T10:53:00,FM-15,343,,,,83,0.01,88
RQW00011630,2013-09-07T11:53:00,FM-15,343,,,,84,0.01,82
RQW00011630,2013-09-07T12:14:00,FM-16,343,,,,81,T,84
RQW00011630,2013-09-07T12:21:00,FM-16,343,,,,79,T,89
RQW00011630,2013-09-07T12:29:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-07T12:32:00,FM-16,343,,,,79,,94
RQW00011630,2013-09-07T12:53:00,FM-15,343,,,,78,0.01,97
RQW00011630,2013-09-07T13:53:00,FM-15,343,,,,80,0.01,87
RQW00011630,2013-09-07T14:53:00,FM-15,343,,,,81,0.01,88
RQW00011630,2013-09-07T15:45:00,FM-16,343,,,,81,0.01,94
RQW00011630,2013-09-07T15:53:00,FM-15,343,,,,81,0,88
RQW00011630,2013-09-07T16:53:00,FM-15,343,,,,83,0.01,85
RQW00011630,2013-09-07T17:09:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-07T17:53:00,FM-15,343,,,,83,0.01,85
RQW00011630,2013-09-07T18:51:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-07T18:53:00,FM-15,343,,,,81,0.01,94
RQW00011630,2013-09-07T19:28:00,FM-16,343,,,,81,T,94
RQW00011630,2013-09-07T19:53:00,FM-15,343,,,,79,T,97
RQW00011630,2013-09-07T20:00:00,FM-16,343,,,,79,,100
RQW00011630,2013-09-07T20:20:00,FM-16,343,,,,79,0.01,100
RQW00011630,2013-09-07T20:29:00,FM-16,343,,,,79,0.01,100
RQW00011630,2013-09-07T20:53:00,FM-15,343,,,,78,0.01,100
RQW00011630,2013-09-07T21:18:00,FM-16,343,,,,79,T,100
RQW00011630,2013-09-07T21:53:00,FM-15,343,,,,79,0.01,97
RQW00011630,2013-09-07T22:23:00,FM-16,343,,,,79,T,94
RQW00011630,2013-09-07T22:25:00,FM-16,343,,,,79,T,89
RQW00011630,2013-09-07T22:32:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-07T22:40:00,FM-16,343,,,,79,,94
RQW00011630,2013-09-07T22:51:00,FM-16,343,,,,79,,94
RQW00011630,2013-09-07T22:53:00,FM-15,343,,,,79,T,94
RQW00011630,2013-09-07T23:01:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-07T23:11:00,FM-16,343,,,,79,,89
RQW00011630,2013-09-07T23:20:00,FM-16,343,,,,81,,79
RQW00011630,2013-09-07T23:27:00,FM-16,343,,,,77,,89
RQW00011630,2013-09-07T23:33:00,FM-16,343,,,,75,,100
RQW00011630,2013-09-07T23:39:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T23:51:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-07T23:53:00,FM-15,343,,,,75,0.01,94
RQW00011630,2013-09-07T23:57:00,FM-16,343,,,,75,T,94
RQW00011630,2013-09-08T00:00:00,SOD,,81,87,0.13,,,
RQW00011630,2013-09-08T00:05:00,FM-16,343,,,,75,T,100
RQW00011630,2013-09-08T00:53:00,FM-15,343,,,,75,0.01,100
RQW00011630,2013-09-08T01:53:00,FM-15,343,,,,75,0,100
RQW00011630,2013-09-08T02:30:00,FM-16,343,,,,75,T,100
RQW00011630,2013-09-08T02:33:00,FM-16,343,,,,75,0.01,100
RQW00011630,2013-09-08T02:53:00,FM-15,343,,,,76,0.01,94
RQW00011630,2013-09-08T03:00:00,FM-16,343,,,,75,,94
RQW00011630,2013-09-08T03:03:00,FM-16,343,,,,75,T,94
RQW00011630,2013-09-08T03:53:00,FM-15,343,,,,75,T,96
RQW00011630,2013-09-08T04:53:00,FM-15,343,,,,75,0.01,96
RQW00011630,2013-09-08T05:53:00,FM-15,343,,,,75,0,96
RQW00011630,2013-09-08T06:53:00,FM-15,343,,,,76,0.01,97
RQW00011630,2013-09-08T07:53:00,FM-15,343,,,,79,0,94
RQW00011630,2013-09-08T08:53:00,FM-15,343,,,,81,0.01,88
RQW00011630,2013-09-08T09:53:00,FM-15,343,,,,86,0,75
RQW00011630,2013-09-08T10:53:00,FM-15,343,,,,85,0.01,77
RQW00011630,2013-09-08T11:53:00,FM-15,343,,,,86,0,77
RQW00011630,2013-09-08T12:30:00,FM-16,343,,,,88,0.01,75
RQW00011630,2013-09-08T12:51:00,FM-16,343,,,,86,,79
RQW00011630,2013-09-08T12:53:00,FM-15,343,,,,86,0.01,80
RQW00011630,2013-09-08T13:53:00,FM-15,343,,,,86,0.01,80
RQW00011630,2013-09-08T14:15:00,FM-16,343,,,,88,T,75
RQW00011630,2013-09-08T14:53:00,FM-15,343,,,,86,T,80
RQW00011630,2013-09-08T15:21:00,FM-16,343,,,,86,0.01,79
RQW00011630,2013-09-08T15:53:00,FM-15,343,,,,85,0.01,80
RQW00011630,2013-09-08T16:01:00,FM-16,343,,,,84,,84
RQW00011630,2013-09-08T16:53:00,FM-15,343,,,,85,0.01,80
RQW00011630,2013-09-08T17:53:00,FM-15,343,,,,84,0,85
RQW00011630,2013-09-08T18:53:00,FM-15,343,,,,83,0.01,85
RQW00011630,2013-09-08T19:53:00,FM-15,343,,,,82,0,88
RQW00011630,2013-09-08T20:46:00,FM-16,343,,,,82,,89
RQW00011630,2013-09-08T20:53:00,FM-15,343,,,,83,0.01,85
RQW00011630,2013-09-08T21:12:00,FM-16,343,,,,82,0.01,89
RQW00011630,2013-09-08T21:53:00,FM-15,343,,,,82,0,90
RQW00011630,2013-09-08T22:53:00,FM-15,343,,,,81,0,91
RQW00011630,2013-09-08T23:53:00,FM-15,343,,,,81,0.01,91
RQW00011630,2013-09-09T00:00:00,SOD,,83,82,1.33,,,
RQW00011630,2013-09-09T00:50:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-09T00:53:00,FM-15,343,,,,80,0,94
RQW00011630,2013-09-09T01:11:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-09T01:53:00,FM-15,343,,,,80,0.01,94
RQW00011630,2013-09-09T02:35:00,FM-16,343,,,,81,,94
RQW00011630,2013-09-09T02:53:00,FM-15,343,,,,80,0,94
RQW00011630,2013-09-09T03:23:00,FM-16,343,,,,81,,94
