Location,Datetime,Year,Month,Day,Avg_Temp,Precip_in,Humidity,Ref
Ceiba,2003-10-06,2003,10,6,28.333333333333336,0.01,77.15497,0
Ceiba,2003-10-07,2003,10,7,28.333333333333336,0.04,83.17676,0
Ceiba,2003-10-08,2003,10,8,28.055555555555557,0.0,77.074455,0
Ceiba,2003-10-09,2003,10,9,27.222222222222225,0.32,90.0202,0
Ceiba,2003-10-10,2003,10,10,26.944444444444446,0.0,91.830885,0
Ceiba,2003-10-11,2003,10,11,27.222222222222225,0.0,79.84196,0
Ceiba,2003-10-12,2003,10,12,29.614376054177246,0.0,72.92132991486429,0
Ceiba,2003-10-13,2003,10,13,28.88888888888889,0.0,68.735055,0
Ceiba,2003-10-14,2003,10,14,27.77777777777778,0.0,79.81891,0
Ceiba,2003-10-15,2003,10,15,27.555555555555554,0.0,81.48426,0
Ceiba,2003-10-16,2003,10,16,27.77777777777778,0.14,81.2336025,0
Ceiba,2003-10-17,2003,10,17,27.77777777777778,0.0,77.4103675,0
Ceiba,2003-10-18,2003,10,18,27.77777777777778,0.0,73.65763,0
Ceiba,2003-10-19,2003,10,19,32.49984452350158,0.006258897611590132,77.56419231824054,0
Ceiba,2003-10-20,2003,10,20,28.333333333333336,0.0001,76.73881,0
Ceiba,2003-10-21,2003,10,21,26.666666666666668,0.0,83.68065,0
Ceiba,2003-10-22,2003,10,22,28.61111111111111,0.0,72.9517425,0
Ceiba,2003-10-23,2003,10,23,27.77777777777778,0.04,87.15453,0
Ceiba,2003-10-24,2003,10,24,28.88888888888889,0.0,75.46601000000001,0
Ceiba,2003-10-25,2003,10,25,29.166666666666668,0.0,72.81056000000001,0
Ceiba,2003-10-26,2003,10,26,28.760606204629045,0.01121466870769049,81.49440525732085,0
Ceiba,2003-10-27,2003,10,27,28.333333333333336,0.0001,81.4769,0
Ceiba,2003-10-28,2003,10,28,26.944444444444446,0.0,79.42803,0
Ceiba,2003-10-29,2003,10,29,26.944444444444446,0.29,87.05747199999999,0
Ceiba,2003-10-30,2003,10,30,27.5,0.0,74.5765125,0
Ceiba,2003-10-31,2003,10,31,28.055555555555557,0.0,74.17015,0
Ceiba,2003-11-01,2003,11,1,28.055555555555557,0.0,75.11753,0
Ceiba,2003-11-02,2003,11,2,31.745833704538583,0.008562627818853493,79.96350688616054,0
Ceiba,2003-11-03,2003,11,3,27.946667152272827,0.0,79.1800566057108,0
Ceiba,2003-11-04,2003,11,4,30.0,0.0,83.16906,0
Ceiba,2003-11-05,2003,11,5,30.27777777777778,0.0001,79.24347,0
Ceiba,2003-11-06,2003,11,6,28.333333333333336,0.37,87.3027,0
Ceiba,2003-11-07,2003,11,7,28.88888888888889,0.01,87.38301,0
Ceiba,2003-11-08,2003,11,8,29.166666666666668,0.01,77.59013200000001,0
Ceiba,2003-11-09,2003,11,9,26.38888888888889,0.0001,95.326835,0
Ceiba,2003-11-10,2003,11,10,28.223265204892368,0.007952015518109801,92.12019209005304,0
Ceiba,2003-11-11,2003,11,11,26.11111111111111,0.0001,88.870015,0
Ceiba,2003-11-12,2003,11,12,24.722222222222225,0.0001,88.28450000000001,0
Ceiba,2003-11-13,2003,11,13,26.944444444444446,0.05,89.31049,0
Ceiba,2003-11-14,2003,11,14,26.666666666666668,0.89,89.31049,0
Ceiba,2003-11-15,2003,11,15,27.77777777777778,0.0001,73.410125,0
Ceiba,2003-11-16,2003,11,16,28.307812248650574,0.006062136229526566,84.77732852974341,0
Ceiba,2003-11-17,2003,11,17,26.11111111111111,0.0001,85.359035,0
Ceiba,2003-11-18,2003,11,18,26.944444444444446,0.21,87.6879,0
Ceiba,2003-11-19,2003,11,19,26.666666666666668,0.0001,83.146815,0
Ceiba,2003-11-20,2003,11,20,26.38888888888889,0.0,85.592343,0
Ceiba,2003-11-21,2003,11,21,25.555555555555557,0.0,84.376517,0
Ceiba,2003-11-22,2003,11,22,26.666666666666668,0.0,78.1378575,0
Ceiba,2003-11-23,2003,11,23,27.5,0.0,75.58594265755121,0
Ceiba,2003-11-24,2003,11,24,25.833333333333336,0.03,86.49595,0
Ceiba,2003-11-25,2003,11,25,25.833333333333336,0.0,78.801905,0
Ceiba,2003-11-26,2003,11,26,27.222222222222225,0.0,78.652722,0
Ceiba,2003-11-27,2003,11,27,28.356633004612373,0.0,80.05361126925081,0
Ceiba,2003-11-28,2003,11,28,32.64902809108898,0.0,78.97621969392416,0
Ceiba,2003-11-29,2003,11,29,29.444444444444446,0.0,79.32378,0
Ceiba,2003-11-30,2003,11,30,24.722222222222225,0.0001,94.3344575,0
Ceiba,2003-12-01,2003,12,1,26.38888888888889,0.04,79.64377999999999,0
Ceiba,2003-12-02,2003,12,2,27.77777777777778,0.0,77.874322,0
Ceiba,2003-12-03,2003,12,3,27.277777777777775,0.0,72.57156499999999,0
Ceiba,2003-12-04,2003,12,4,26.999999999999996,0.15,79.2519,0
Ceiba,2003-12-05,2003,12,5,27.16666666666667,0.0,77.139972,0
Ceiba,2003-12-06,2003,12,6,26.11111111111111,0.02,86.424105,0
Ceiba,2003-12-07,2003,12,7,25.812804976819784,0.0036433204691599516,88.73918642150626,0
Ceiba,2003-12-08,2003,12,8,26.666666666666668,0.0001,87.61820499999999,0
Ceiba,2003-12-09,2003,12,9,25.833333333333336,0.12,81.83219,0
Ceiba,2003-12-10,2003,12,10,25.555555555555557,0.0001,86.43096499999999,0
Ceiba,2003-12-11,2003,12,11,27.222222222222225,0.13,82.6842575,0
Ceiba,2003-12-12,2003,12,12,26.944444444444446,0.0,76.79563999999999,0
Ceiba,2003-12-13,2003,12,13,26.666666666666668,0.0001,78.43915,0
Ceiba,2003-12-14,2003,12,14,25.106636310826204,0.0,84.16455524942137,0
Ceiba,2003-12-15,2003,12,15,26.944444444444446,0.0,83.099207,0
Ceiba,2003-12-16,2003,12,16,26.666666666666668,0.0,73.36373499999999,0
Ceiba,2003-12-17,2003,12,17,27.222222222222225,0.05,81.971148,0
Ceiba,2003-12-18,2003,12,18,26.944444444444446,0.0001,75.24401499999999,0
Ceiba,2003-12-19,2003,12,19,26.666666666666668,0.01,71.23405,0
Ceiba,2003-12-20,2003,12,20,26.666666666666668,0.0,78.09183999999999,0
Ceiba,2003-12-21,2003,12,21,25.85576700220718,0.18901602840468712,74.41220063715268,0
Ceiba,2003-12-22,2003,12,22,26.38888888888889,0.4,74.277255,0
Ceiba,2003-12-23,2003,12,23,26.944444444444446,0.11,76.561598,0
Ceiba,2003-12-24,2003,12,24,25.555555555555557,0.11,82.64420000000001,0
Ceiba,2003-12-25,2003,12,25,22.954721721442194,0.061213477962675636,80.55542530810781,0
Ceiba,2003-12-26,2003,12,26,28.87576121630499,0.046402986984589834,86.50102530054185,0
Ceiba,2003-12-27,2003,12,27,25.0,0.03,83.4933575,0
Ceiba,2003-12-28,2003,12,28,24.444444444444446,0.01,76.47950750000001,0
Ceiba,2003-12-29,2003,12,29,24.61111111111111,0.0001,72.02502,0
Ceiba,2003-12-30,2003,12,30,21.97222222222222,0.0,58.853625,0
Ceiba,2003-12-31,2003,12,31,24.61111111111111,0.01,66.246465,0
Ceiba,2004-01-01,2004,1,1,23.690244375050693,0.04181148361560813,71.6358486891339,0
Ceiba,2004-01-02,2004,1,2,28.156861300961523,0.0,64.41928880382744,0
Ceiba,2004-01-03,2004,1,3,26.38888888888889,0.0,63.8882,0
Ceiba,2004-01-04,2004,1,4,22.5,0.19,96.60295944645976,0
Ceiba,2004-01-05,2004,1,5,25.833333333333336,0.06,79.24315,0
Ceiba,2004-01-06,2004,1,6,24.166666666666668,0.27,89.68345,0
Ceiba,2004-01-07,2004,1,7,26.11111111111111,0.0,77.1173,0
Ceiba,2004-01-08,2004,1,8,25.833333333333336,0.0,78.21775,0
Ceiba,2004-01-09,2004,1,9,25.27777777777778,0.0,80.9902,0
Ceiba,2004-01-10,2004,1,10,26.38888888888889,0.0,77.41375,0
Ceiba,2004-01-11,2004,1,11,27.851206121521866,0.20869739722098754,80.37279124231107,0
Ceiba,2004-01-12,2004,1,12,24.444444444444446,0.45,83.98740000000001,0
Ceiba,2004-01-13,2004,1,13,25.27777777777778,0.0001,80.30590000000001,0
Ceiba,2004-01-14,2004,1,14,25.555555555555557,0.0,79.78715,0
Ceiba,2004-01-15,2004,1,15,25.27777777777778,0.0,77.6592,0
Ceiba,2004-01-16,2004,1,16,23.61111111111111,0.0,80.3015,0
Ceiba,2004-01-17,2004,1,17,24.722222222222225,0.0,81.16171405596768,0
Ceiba,2004-01-18,2004,1,18,23.908546840046387,0.0,79.79746870209554,0
Ceiba,2004-01-19,2004,1,19,27.01821133151242,0.0,80.86633005691816,0
Ceiba,2004-01-20,2004,1,20,25.555555555555557,0.0,79.25995,0
Ceiba,2004-01-21,2004,1,21,25.0,0.0,78.01175,0
Ceiba,2004-01-22,2004,1,22,24.282127357373803,0.0,80.19374288213719,0
Ceiba,2004-01-23,2004,1,23,25.0,0.07,81.05930000000001,0
Ceiba,2004-01-24,2004,1,24,23.50051597036892,0.0001,82.86397824058297,0
Ceiba,2004-01-25,2004,1,25,26.506673042379703,0.0,73.235298802825,0
Ceiba,2004-01-26,2004,1,26,24.722222222222225,0.0001,64.261,0
Ceiba,2004-01-27,2004,1,27,25.0,0.0001,73.3047,0
Ceiba,2004-01-28,2004,1,28,26.666666666666668,0.0001,82.47935202506443,0
Ceiba,2004-01-29,2004,1,29,22.885055553374617,0.0,66.98456431955215,0
Ceiba,2004-01-30,2004,1,30,25.833333333333336,0.0001,63.71685,0
Ceiba,2004-01-31,2004,1,31,24.444444444444446,0.0,89.53589087776491,0
Ceiba,2004-02-01,2004,2,1,26.534247555746344,0.0171083137277806,83.38599428029254,0
Ceiba,2004-02-02,2004,2,2,27.5,0.01,70.00565,0
Ceiba,2004-02-03,2004,2,3,26.944444444444446,0.0001,75.51285,0
Ceiba,2004-02-04,2004,2,4,27.222222222222225,0.0,67.62555,0
Ceiba,2004-02-05,2004,2,5,33.333333333333336,0.05,57.9271859156851,0
Ceiba,2004-02-06,2004,2,6,26.11111111111111,0.0,68.12825,0
Ceiba,2004-02-07,2004,2,7,29.117948661094328,0.0011130372358625316,70.84039601691678,0
Ceiba,2004-02-08,2004,2,8,25.010265500219177,0.045150713140491516,78.84471653515044,0
Ceiba,2004-02-09,2004,2,9,24.444444444444446,0.05,79.91980000000001,0
Ceiba,2004-02-10,2004,2,10,26.666666666666668,0.21,61.4128,0
Ceiba,2004-02-11,2004,2,11,26.944444444444446,0.0,63.4601,0
Ceiba,2004-02-12,2004,2,12,26.666666666666668,0.0,64.6723,0
Ceiba,2004-02-13,2004,2,13,27.5,0.0,54.1271,0
Ceiba,2004-02-14,2004,2,14,25.192600605022793,0.0,61.65630969075933,0
Ceiba,2004-02-15,2004,2,15,25.756044465997572,0.007066183240568716,58.70288880215371,0
Ceiba,2004-02-16,2004,2,16,24.352487022092806,0.0,72.15856757228053,0
Ceiba,2004-02-17,2004,2,17,25.555555555555557,0.0,76.01605,0
Ceiba,2004-02-18,2004,2,18,26.11111111111111,0.0,74.30404999999999,0
Ceiba,2004-02-19,2004,2,19,26.11111111111111,0.0,78.82745,0
Ceiba,2004-02-20,2004,2,20,25.27777777777778,0.0,78.4125,0
Ceiba,2004-02-21,2004,2,21,22.25374954093917,0.0,68.72318531752074,0
Ceiba,2004-02-22,2004,2,22,18.146197276095805,0.0,82.92732151753776,0
Ceiba,2004-02-23,2004,2,23,24.722222222222225,0.0001,74.3959,0
Ceiba,2004-02-24,2004,2,24,25.833333333333336,0.0,65.99535,0
Ceiba,2004-02-25,2004,2,25,26.944444444444446,0.0001,73.17245,0
Ceiba,2004-02-26,2004,2,26,26.666666666666668,0.01,75.7447,0
Ceiba,2004-02-27,2004,2,27,26.944444444444446,0.0,72.66655,0
Ceiba,2004-02-28,2004,2,28,25.69619189814419,0.0,71.80451257387776,0
Ceiba,2004-02-29,2004,2,29,22.046723934204262,0.01992301068659764,63.1874871616387,0
Ceiba,2004-03-01,2004,3,1,25.27777777777778,0.0,60.13905,0
Ceiba,2004-03-02,2004,3,2,24.166666666666668,0.0001,73.54655,0
Ceiba,2004-03-03,2004,3,3,26.38888888888889,0.0001,56.61925,0
Ceiba,2004-03-04,2004,3,4,26.38888888888889,0.0001,57.6442,0
Ceiba,2004-03-05,2004,3,5,26.944444444444446,0.0,51.211650000000006,0
Ceiba,2004-03-06,2004,3,6,23.402329536909168,0.01097891499583178,57.33722586244474,0
Ceiba,2004-03-07,2004,3,7,23.90037841297487,0.010360686301019573,60.59678044087288,0
Ceiba,2004-03-08,2004,3,8,26.38888888888889,0.0,62.57095,0
Ceiba,2004-03-09,2004,3,9,26.11111111111111,0.0,75.2678,0
Ceiba,2004-03-10,2004,3,10,26.666666666666668,0.0001,81.56065,0
Ceiba,2004-03-11,2004,3,11,26.944444444444446,0.0,70.6293,0
Ceiba,2004-03-12,2004,3,12,26.944444444444446,0.0,69.3894,0
Ceiba,2004-03-13,2004,3,13,26.27729118822245,0.0,70.91009074369643,0
Ceiba,2004-03-14,2004,3,14,28.17282613191332,0.0031413045155179705,67.95771277002551,0
Ceiba,2004-03-15,2004,3,15,27.5,0.0,65.9427,0
Ceiba,2004-03-16,2004,3,16,27.222222222222225,0.0001,69.48295,0
Ceiba,2004-03-17,2004,3,17,27.5,0.0001,71.34275,0
Ceiba,2004-03-18,2004,3,18,25.0,0.0001,84.11237570137918,0
Ceiba,2004-03-19,2004,3,19,27.222222222222225,0.0,68.12825,0
Ceiba,2004-03-20,2004,3,20,26.61996089583116,0.0009450412644879108,68.02930638464548,0
Ceiba,2004-03-21,2004,3,21,30.92114972588538,0.0,70.57067719068678,0
Ceiba,2004-03-22,2004,3,22,28.055555555555557,0.0,69.36190540967648,0
Ceiba,2004-03-23,2004,3,23,26.666666666666668,0.0,70.21805,0
Ceiba,2004-03-24,2004,3,24,26.11111111111111,0.0001,75.35145,0
Ceiba,2004-03-25,2004,3,25,27.222222222222225,0.0,67.37705,0
Ceiba,2004-03-26,2004,3,26,,,,0
Ceiba,2004-03-27,2004,3,27,,,,0
Ceiba,2004-03-28,2004,3,28,,,,0
Ceiba,2004-03-29,2004,3,29,,,,0
Ceiba,2004-03-30,2004,3,30,,,,0
Ceiba,2004-03-31,2004,3,31,,,,0
Ceiba,2004-04-01,2004,4,1,,,,0
Ceiba,2004-04-02,2004,4,2,,,,0
Ceiba,2004-04-03,2004,4,3,,,,0
Ceiba,2004-04-04,2004,4,4,,,,0
Ceiba,2004-04-05,2004,4,5,,,,0
Ceiba,2004-04-06,2004,4,6,,,,0
Ceiba,2004-04-07,2004,4,7,,,,0
Ceiba,2004-04-08,2004,4,8,,,,0
Ceiba,2004-04-09,2004,4,9,,,,0
Ceiba,2004-04-10,2004,4,10,,,,0
Ceiba,2004-04-11,2004,4,11,,,,0
Ceiba,2004-04-12,2004,4,12,,,,0
Ceiba,2004-04-13,2004,4,13,,,,0
Ceiba,2004-04-14,2004,4,14,,,,0
Ceiba,2004-04-15,2004,4,15,,,,0
Ceiba,2004-04-16,2004,4,16,,,,0
Ceiba,2004-04-17,2004,4,17,,,,0
Ceiba,2004-04-18,2004,4,18,,,,0
Ceiba,2004-04-19,2004,4,19,,,,0
Ceiba,2004-04-20,2004,4,20,,,,0
Ceiba,2004-04-21,2004,4,21,,,,0
Ceiba,2004-04-22,2004,4,22,,,,0
Ceiba,2004-04-23,2004,4,23,,,,0
Ceiba,2004-04-24,2004,4,24,,,,0
Ceiba,2004-04-25,2004,4,25,,,,0
Ceiba,2004-04-26,2004,4,26,,,,0
Ceiba,2004-04-27,2004,4,27,,,,0
Ceiba,2004-04-28,2004,4,28,,,,0
Ceiba,2004-04-29,2004,4,29,,,,0
Ceiba,2004-04-30,2004,4,30,,,,0
Ceiba,2004-05-01,2004,5,1,,,,0
Ceiba,2004-05-02,2004,5,2,,,,0
Ceiba,2004-05-03,2004,5,3,,,,0
Ceiba,2004-05-04,2004,5,4,,,,0
Ceiba,2004-05-05,2004,5,5,,,,0
Ceiba,2004-05-06,2004,5,6,,,,0
Ceiba,2004-05-07,2004,5,7,,,,0
Ceiba,2004-05-08,2004,5,8,,,,0
Ceiba,2004-05-09,2004,5,9,,,,0
Ceiba,2004-05-10,2004,5,10,,,,0
Ceiba,2004-05-11,2004,5,11,,,,0
Ceiba,2004-05-12,2004,5,12,,,,0
Ceiba,2004-05-13,2004,5,13,,,,0
Ceiba,2004-05-14,2004,5,14,,,,0
Ceiba,2004-05-15,2004,5,15,,,,0
Ceiba,2004-05-16,2004,5,16,,,,0
Ceiba,2004-05-17,2004,5,17,,,,0
Ceiba,2004-05-18,2004,5,18,,,,0
Ceiba,2004-05-19,2004,5,19,,,,0
Ceiba,2004-05-20,2004,5,20,,,,0
Ceiba,2004-05-21,2004,5,21,,,,0
Ceiba,2004-05-22,2004,5,22,,,,0
Ceiba,2004-05-23,2004,5,23,,,,0
Ceiba,2004-05-24,2004,5,24,,,,0
Ceiba,2004-05-25,2004,5,25,,,,0
Ceiba,2004-05-26,2004,5,26,,,,0
Ceiba,2004-05-27,2004,5,27,,,,0
Ceiba,2004-05-28,2004,5,28,,,,0
Ceiba,2004-05-29,2004,5,29,,,,0
Ceiba,2004-05-30,2004,5,30,,,,0
Ceiba,2004-05-31,2004,5,31,,,,0
Ceiba,2004-06-01,2004,6,1,,,,0
Ceiba,2004-06-02,2004,6,2,,,,0
Ceiba,2004-06-03,2004,6,3,,,,0
Ceiba,2004-06-04,2004,6,4,,,,0
Ceiba,2004-06-05,2004,6,5,,,,0
Ceiba,2004-06-06,2004,6,6,,,,0
Ceiba,2004-06-07,2004,6,7,,,,0
Ceiba,2004-06-08,2004,6,8,,,,0
Ceiba,2004-06-09,2004,6,9,,,,0
Ceiba,2004-06-10,2004,6,10,,,,0
Ceiba,2004-06-11,2004,6,11,,,,0
Ceiba,2004-06-12,2004,6,12,,,,0
Ceiba,2004-06-13,2004,6,13,,,,0
Ceiba,2004-06-14,2004,6,14,,,,0
Ceiba,2004-06-15,2004,6,15,,,,0
Ceiba,2004-06-16,2004,6,16,,,,0
Ceiba,2004-06-17,2004,6,17,,,,0
Ceiba,2004-06-18,2004,6,18,,,,0
Ceiba,2004-06-19,2004,6,19,,,,0
Ceiba,2004-06-20,2004,6,20,,,,0
Ceiba,2004-06-21,2004,6,21,,,,0
Ceiba,2004-06-22,2004,6,22,,,,0
Ceiba,2004-06-23,2004,6,23,,,,0
Ceiba,2004-06-24,2004,6,24,,,,0
Ceiba,2004-06-25,2004,6,25,,,,0
Ceiba,2004-06-26,2004,6,26,,,,0
Ceiba,2004-06-27,2004,6,27,,,,0
Ceiba,2004-06-28,2004,6,28,,,,0
Ceiba,2004-06-29,2004,6,29,,,,0
Ceiba,2004-06-30,2004,6,30,,,,0
Ceiba,2004-07-01,2004,7,1,,,,0
Ceiba,2004-07-02,2004,7,2,,,,0
Ceiba,2004-07-03,2004,7,3,,,,0
Ceiba,2004-07-04,2004,7,4,,,,0
Ceiba,2004-07-05,2004,7,5,,,,0
Ceiba,2004-07-06,2004,7,6,,,,0
Ceiba,2004-07-07,2004,7,7,,,,0
Ceiba,2004-07-08,2004,7,8,,,,0
Ceiba,2004-07-09,2004,7,9,,,,0
Ceiba,2004-07-10,2004,7,10,,,,0
Ceiba,2004-07-11,2004,7,11,,,,0
Ceiba,2004-07-12,2004,7,12,,,,0
Ceiba,2004-07-13,2004,7,13,,,,0
Ceiba,2004-07-14,2004,7,14,,,,0
Ceiba,2004-07-15,2004,7,15,,,,0
Ceiba,2004-07-16,2004,7,16,,,,0
Ceiba,2004-07-17,2004,7,17,,,,0
Ceiba,2004-07-18,2004,7,18,,,,0
Ceiba,2004-07-19,2004,7,19,,,,0
Ceiba,2004-07-20,2004,7,20,,,,0
Ceiba,2004-07-21,2004,7,21,,,,0
Ceiba,2004-07-22,2004,7,22,,,,0
Ceiba,2004-07-23,2004,7,23,,,,0
Ceiba,2004-07-24,2004,7,24,,,,0
Ceiba,2004-07-25,2004,7,25,,,,0
Ceiba,2004-07-26,2004,7,26,,,,0
Ceiba,2004-07-27,2004,7,27,,,,0
Ceiba,2004-07-28,2004,7,28,,,,0
Ceiba,2004-07-29,2004,7,29,,,,0
Ceiba,2004-07-30,2004,7,30,,,,0
Ceiba,2004-07-31,2004,7,31,,,,0
Ceiba,2004-08-01,2004,8,1,,,,0
Ceiba,2004-08-02,2004,8,2,,,,0
Ceiba,2004-08-03,2004,8,3,,,,0
Ceiba,2004-08-04,2004,8,4,,,,0
Ceiba,2004-08-05,2004,8,5,,,,0
Ceiba,2004-08-06,2004,8,6,,,,0
Ceiba,2004-08-07,2004,8,7,,,,0
Ceiba,2004-08-08,2004,8,8,,,,0
Ceiba,2004-08-09,2004,8,9,,,,0
Ceiba,2004-08-10,2004,8,10,,,,0
Ceiba,2004-08-11,2004,8,11,,,,0
Ceiba,2004-08-12,2004,8,12,,,,0
Ceiba,2004-08-13,2004,8,13,,,,0
Ceiba,2004-08-14,2004,8,14,,,,0
Ceiba,2004-08-15,2004,8,15,,,,0
Ceiba,2004-08-16,2004,8,16,,,,0
Ceiba,2004-08-17,2004,8,17,,,,0
Ceiba,2004-08-18,2004,8,18,,,,0
Ceiba,2004-08-19,2004,8,19,,,,0
Ceiba,2004-08-20,2004,8,20,,,,0
Ceiba,2004-08-21,2004,8,21,,,,0
Ceiba,2004-08-22,2004,8,22,,,,0
Ceiba,2004-08-23,2004,8,23,,,,0
Ceiba,2004-08-24,2004,8,24,,,,0
Ceiba,2004-08-25,2004,8,25,,,,0
Ceiba,2004-08-26,2004,8,26,,,,0
Ceiba,2004-08-27,2004,8,27,,,,0
Ceiba,2004-08-28,2004,8,28,,,,0
Ceiba,2004-08-29,2004,8,29,,,,0
Ceiba,2004-08-30,2004,8,30,,,,0
Ceiba,2004-08-31,2004,8,31,,,,0
Ceiba,2004-09-01,2004,9,1,,,,0
Ceiba,2004-09-02,2004,9,2,,,,0
Ceiba,2004-09-03,2004,9,3,,,,0
Ceiba,2004-09-04,2004,9,4,,,,0
Ceiba,2004-09-05,2004,9,5,,,,0
Ceiba,2004-09-06,2004,9,6,,,,0
Ceiba,2004-09-07,2004,9,7,,,,0
Ceiba,2004-09-08,2004,9,8,,,,0
Ceiba,2004-09-09,2004,9,9,,,,0
Ceiba,2004-09-10,2004,9,10,,,,0
Ceiba,2004-09-11,2004,9,11,,,,0
Ceiba,2004-09-12,2004,9,12,,,,0
Ceiba,2004-09-13,2004,9,13,,,,0
Ceiba,2004-09-14,2004,9,14,,,,0
Ceiba,2004-09-15,2004,9,15,,,,0
Ceiba,2004-09-16,2004,9,16,,,,0
Ceiba,2004-09-17,2004,9,17,,,,0
Ceiba,2004-09-18,2004,9,18,,,,0
Ceiba,2004-09-19,2004,9,19,,,,0
Ceiba,2004-09-20,2004,9,20,,,,0
Ceiba,2004-09-21,2004,9,21,,,,0
Ceiba,2004-09-22,2004,9,22,,,,0
Ceiba,2004-09-23,2004,9,23,,,,0
Ceiba,2004-09-24,2004,9,24,,,,0
Ceiba,2004-09-25,2004,9,25,,,,0
Ceiba,2004-09-26,2004,9,26,,,,0
Ceiba,2004-09-27,2004,9,27,,,,0
Ceiba,2004-09-28,2004,9,28,,,,0
Ceiba,2004-09-29,2004,9,29,,,,0
Ceiba,2004-09-30,2004,9,30,,,,0
Ceiba,2004-10-01,2004,10,1,,,,0
Ceiba,2004-10-02,2004,10,2,,,,0
Ceiba,2004-10-03,2004,10,3,,,,0
Ceiba,2004-10-04,2004,10,4,,,,0
Ceiba,2004-10-05,2004,10,5,,,,0
Ceiba,2004-10-06,2004,10,6,,,,0
Ceiba,2004-10-07,2004,10,7,,,,0
Ceiba,2004-10-08,2004,10,8,,,,0
Ceiba,2004-10-09,2004,10,9,,,,0
Ceiba,2004-10-10,2004,10,10,,,,0
Ceiba,2004-10-11,2004,10,11,,,,0
Ceiba,2004-10-12,2004,10,12,,,,0
Ceiba,2004-10-13,2004,10,13,,,,0
Ceiba,2004-10-14,2004,10,14,,,,0
Ceiba,2004-10-15,2004,10,15,,,,0
Ceiba,2004-10-16,2004,10,16,,,,0
Ceiba,2004-10-17,2004,10,17,,,,0
Ceiba,2004-10-18,2004,10,18,,,,0
Ceiba,2004-10-19,2004,10,19,,,,0
Ceiba,2004-10-20,2004,10,20,,,,0
Ceiba,2004-10-21,2004,10,21,,,,0
Ceiba,2004-10-22,2004,10,22,,,,0
Ceiba,2004-10-23,2004,10,23,,,,0
Ceiba,2004-10-24,2004,10,24,,,,0
Ceiba,2004-10-25,2004,10,25,,,,0
Ceiba,2004-10-26,2004,10,26,,,,0
Ceiba,2004-10-27,2004,10,27,,,,0
Ceiba,2004-10-28,2004,10,28,,,,0
Ceiba,2004-10-29,2004,10,29,,,,0
Ceiba,2004-10-30,2004,10,30,,,,0
Ceiba,2004-10-31,2004,10,31,,,,0
Ceiba,2004-11-01,2004,11,1,,,,0
Ceiba,2004-11-02,2004,11,2,,,,0
Ceiba,2004-11-03,2004,11,3,,,,0
Ceiba,2004-11-04,2004,11,4,,,,0
Ceiba,2004-11-05,2004,11,5,,,,0
Ceiba,2004-11-06,2004,11,6,,,,0
Ceiba,2004-11-07,2004,11,7,,,,0
Ceiba,2004-11-08,2004,11,8,,,,0
Ceiba,2004-11-09,2004,11,9,,,,0
Ceiba,2004-11-10,2004,11,10,,,,0
Ceiba,2004-11-11,2004,11,11,,,,0
Ceiba,2004-11-12,2004,11,12,,,,0
Ceiba,2004-11-13,2004,11,13,,,,0
Ceiba,2004-11-14,2004,11,14,,,,0
Ceiba,2004-11-15,2004,11,15,,,,0
Ceiba,2004-11-16,2004,11,16,,,,0
Ceiba,2004-11-17,2004,11,17,,,,0
Ceiba,2004-11-18,2004,11,18,,,,0
Ceiba,2004-11-19,2004,11,19,,,,0
Ceiba,2004-11-20,2004,11,20,,,,0
Ceiba,2004-11-21,2004,11,21,,,,0
Ceiba,2004-11-22,2004,11,22,,,,0
Ceiba,2004-11-23,2004,11,23,,,,0
Ceiba,2004-11-24,2004,11,24,,,,0
Ceiba,2004-11-25,2004,11,25,,,,0
Ceiba,2004-11-26,2004,11,26,,,,0
Ceiba,2004-11-27,2004,11,27,,,,0
Ceiba,2004-11-28,2004,11,28,,,,0
Ceiba,2004-11-29,2004,11,29,,,,0
Ceiba,2004-11-30,2004,11,30,,,,0
Ceiba,2004-12-01,2004,12,1,,,,0
Ceiba,2004-12-02,2004,12,2,,,,0
Ceiba,2004-12-03,2004,12,3,,,,0
Ceiba,2004-12-04,2004,12,4,,,,0
Ceiba,2004-12-05,2004,12,5,,,,0
Ceiba,2004-12-06,2004,12,6,,,,0
Ceiba,2004-12-07,2004,12,7,,,,0
Ceiba,2004-12-08,2004,12,8,,,,0
Ceiba,2004-12-09,2004,12,9,,,,0
Ceiba,2004-12-10,2004,12,10,,,,0
Ceiba,2004-12-11,2004,12,11,,,,0
Ceiba,2004-12-12,2004,12,12,,,,0
Ceiba,2004-12-13,2004,12,13,,,,0
Ceiba,2004-12-14,2004,12,14,,,,0
Ceiba,2004-12-15,2004,12,15,,,,0
Ceiba,2004-12-16,2004,12,16,,,,0
Ceiba,2004-12-17,2004,12,17,,,,0
Ceiba,2004-12-18,2004,12,18,,,,0
Ceiba,2004-12-19,2004,12,19,,,,0
Ceiba,2004-12-20,2004,12,20,,,,0
Ceiba,2004-12-21,2004,12,21,,,,0
Ceiba,2004-12-22,2004,12,22,,,,0
Ceiba,2004-12-23,2004,12,23,,,,0
Ceiba,2004-12-24,2004,12,24,,,,0
Ceiba,2004-12-25,2004,12,25,,,,0
Ceiba,2004-12-26,2004,12,26,,,,0
Ceiba,2004-12-27,2004,12,27,,,,0
Ceiba,2004-12-28,2004,12,28,,,,0
