station,day,max_temp_f,min_temp_f,precip_in,min_rh,avg_rh,max_rh
TJSJ,5/9/2005,86,77,0.03,69.5285,79.13781,88.74824
TJSJ,5/10/2005,87,75,0,55.044296,76.87911,90.39978
TJSJ,5/11/2005,86,74,0.52,69.799286,82.17323,90.2933
TJSJ,5/12/2005,84,72,0.45,74.2799,85.69855,94.14301
TJSJ,5/13/2005,85,73,0.91,74.24337,85.55165,100
TJSJ,5/14/2005,82,75,0.91,78.76171,88.544106,94.18534
TJSJ,5/15/2005,84,75,0.46,74.24337,87.50197,94.18534
TJSJ,5/16/2005,85,74,1.12,77.231,88.68686,94.14301
TJSJ,5/17/2005,85,75,1.14,69.685555,87.81682,96.4461
TJSJ,5/18/2005,82,76,0.11,82.02644,86.98123,94.14301
TJSJ,5/19/2005,92,76,0.0001,51.93074,75.357895,88.74824
TJSJ,5/20/2005,91,79,0.0001,62.467205,73.090996,83.772194
TJSJ,5/21/2005,95,79,0,46.0797,66.44222,81.6337
TJSJ,5/22/2005,94,78,0.33,52.2368,76.48657,94.22723
TJSJ,5/23/2005,85,77,1.22,74.44338,87.78174,96.4747
TJSJ,5/24/2005,87,77,0.18,70.26737,86.506386,94.18534
TJSJ,5/25/2005,89,77,0.01,66.35352,79.37263,94.18534
TJSJ,5/26/2005,94,79,0,52.2368,71.20441,88.74824
TJSJ,5/27/2005,90,79,0.43,66.35352,83.309746,94.26866
TJSJ,5/28/2005,89,78,0.2,70.00456,82.51679,94.26866
TJSJ,5/29/2005,88,78,0.0001,66.35352,79.394485,88.826744
TJSJ,5/30/2005,90,79,0.12,62.683746,79.15981,88.826744
TJSJ,5/31/2005,91,79,0,62.467205,75.65814,87.2222
TJSJ,6/1/2005,90,79,0.13,62.683746,76.77995,88.826744
TJSJ,6/2/2005,89,79,0.01,65.49481,76.813385,88.74824
TJSJ,6/3/2005,88,78,0.01,66.35352,76.43801,88.74824
TJSJ,6/4/2005,89,78,0,66.35352,74.50924,84.5785
TJSJ,6/5/2005,88,79,0,62.467205,75.91881,83.66177
TJSJ,6/6/2005,88,76,0.02,66.35352,77.78071,88.74824
TJSJ,6/7/2005,85,77,0.08,74.114944,80.013306,90.2933
TJSJ,6/8/2005,88,76,0.0001,58.781776,74.26846,88.668915
TJSJ,6/9/2005,88,76,0.64,66.35352,79.13873,94.14301
TJSJ,6/10/2005,88,78,0.01,66.35352,77.25899,90.4094
TJSJ,6/11/2005,86,75,0.56,69.685555,78.224754,94.14301
TJSJ,6/12/2005,85,76,0.05,70.083244,81.262146,88.74824
TJSJ,6/13/2005,87,76,0.41,69.685555,82.61511,90.2933
TJSJ,6/14/2005,92,78,0,52.481148,74.86829,90.3345
TJSJ,6/15/2005,93,79,0,55.7715,73.42162,88.74824
TJSJ,6/16/2005,94,77,0,49.619205,71.204185,88.668915
TJSJ,6/17/2005,94,80,0.0001,52.348576,70.39608,87.2222
TJSJ,6/18/2005,94,79,0,41.200005,68.707146,84.5785
TJSJ,6/19/2005,92,80,0,59.241306,74.06438,84.6417
TJSJ,6/20/2005,91,81,0,61.48733,73.813225,84.866806
TJSJ,6/21/2005,90,81,0.02,62.683746,74.41819,88.90445
TJSJ,6/22/2005,91,78,0.04,59.012367,75.03308,88.74824
TJSJ,6/23/2005,91,78,0.15,61.241543,77.11601,88.74824
TJSJ,6/24/2005,92,79,0.0001,50.356514,70.04455,88.74824
TJSJ,6/25/2005,90,77,0.75,65.49481,78.627235,84.6941
TJSJ,6/26/2005,90,78,0.12,62.683746,77.25218,90.3345
TJSJ,6/27/2005,89,76,0.98,66.3535,81.647644,90.3687
TJSJ,6/28/2005,87,78,1.12,69.799286,81.58076,90.3687
TJSJ,6/29/2005,89,77,0.02,70.00456,81.5749,88.74824
TJSJ,6/30/2005,90,78,0.01,70.116646,82.35077,90.3687
TJSJ,7/1/2005,93,79,0,52.2368,73.4949,88.826744
TJSJ,7/2/2005,90,78,0,62.683746,74.13817,84.5785
TJSJ,7/3/2005,90,81,0.01,61.48733,74.13432,84.6941
TJSJ,7/4/2005,90,79,0.21,66.35352,78.86815,88.826744
TJSJ,7/5/2005,89,78,0.54,65.49481,80.219284,88.90445
TJSJ,7/6/2005,88,77,0.4,66.35352,83.34565,90.3687
TJSJ,7/7/2005,91,78,0.0001,62.683746,80.13828,93.0885
TJSJ,7/8/2005,89,78,0.1,65.49481,79.10028,87.2222
TJSJ,7/9/2005,90,78,0.25,62.6837,79.27848,90.3345
TJSJ,7/10/2005,89,77,0.08,65.2306,77.65897,88.74824
TJSJ,7/11/2005,86,76,0.71,69.685555,83.06576,90.249115
TJSJ,7/12/2005,89,76,0.03,65.26648,79.63324,94.18534
TJSJ,7/13/2005,89,75,1.3,66.35352,79.39258,94.14301
TJSJ,7/14/2005,89,76,0.1,70.0832,82.72056,90.4094
TJSJ,7/15/2005,90,79,0.01,56.9815,76.85004,84.866806
TJSJ,7/16/2005,89,77,0.02,62.467205,75.90198,87.1241
TJSJ,7/17/2005,89,77,0.31,62.467205,78.89303,90.3687
TJSJ,7/18/2005,91,77,0.21,59.012367,76.07082,90.3345
TJSJ,7/19/2005,90,76,1.6,68.15676,81.02401,94.14301
TJSJ,7/20/2005,89,75,0.52,66.35352,82.20171,94.26866
TJSJ,7/21/2005,89,80,0.0001,62.683746,77.12456,94.26866
TJSJ,7/22/2005,89,78,0.67,65.49481,79.28551,88.826744
TJSJ,7/23/2005,90,80,0.0001,70.116646,81.365456,88.90445
TJSJ,7/24/2005,90,80,0.12,62.6837,79.70136,94.26866
TJSJ,7/25/2005,90,80,0.0001,59.012367,76.50387,84.866806
TJSJ,7/26/2005,90,80,0.0001,66.35352,76.020454,84.6941
TJSJ,7/27/2005,88,77,0.79,66.35352,77.07512,84.6417
TJSJ,7/28/2005,90,78,0.04,62.683746,77.26282,88.74824
TJSJ,7/29/2005,89,80,0.33,66.35352,80.48204,88.90445
TJSJ,7/30/2005,92,79,0.01,55.530766,73.960785,88.826744
TJSJ,7/31/2005,90,79,0.15,62.683746,78.02095,87.2222
TJSJ,8/1/2005,87,78,0.29,71.9753,83.34658,90.4094
TJSJ,8/2/2005,90,78,0.04,65.3099,78.26761,90.3687
TJSJ,8/3/2005,93,80,0,53.9972,71.77906,87.2222
TJSJ,8/4/2005,93,79,0,57.9012,74.898315,87.6951
TJSJ,8/5/2005,91,78,0,59.4165,73.232346,82.1885
TJSJ,8/6/2005,90,79,0.36,65.3099,76.68733,87.789
TJSJ,8/7/2005,91,78,0.06,61.6059,76.34793,90.3345
TJSJ,8/8/2005,91,79,0.04,61.6059,75.19066,84.6941
TJSJ,8/9/2005,91,79,0.26,63.4841,76.49676,84.6417
TJSJ,8/10/2005,90,79,0,61.1253,73.37176,84.6417
TJSJ,8/11/2005,91,79,0.04,55.5791,74.49392,87.6951
TJSJ,8/12/2005,91,79,0,65.8039,77.2117,87.6951
TJSJ,8/13/2005,92,80,0.11,61.3686,75.47174,84.7566
TJSJ,8/14/2005,89,78,0.29,67.3637,77.38541,90.3687
TJSJ,8/15/2005,90,78,0.01,63.3777,77.793274,97.6548
TJSJ,8/16/2005,90,73,0.34,65.0834,80.012,100
TJSJ,8/17/2005,89,73,0.82,65.6821,83.83476,97.6651
TJSJ,8/18/2005,90,76,0,67.6964,81.76045,93.5928
TJSJ,8/19/2005,92,78,0.0001,53.9078,75.688835,93.6709
TJSJ,8/20/2005,86,73,0.08,67.6546,82.070015,88.5078
TJSJ,8/21/2005,89,76,0.0001,65.5802,79.67351,90.8013
TJSJ,8/22/2005,90,77,0.01,65.0834,77.20306,84.6417
TJSJ,8/23/2005,88,78,0.82,71.9753,82.31365,90.4094
TJSJ,8/24/2005,87,78,0.18,72.3041,83.06171,90.4094
TJSJ,8/25/2005,86,72,1.83,71.9184,84.46716,94.2272
TJSJ,8/26/2005,89,75,1.24,67.5795,81.82927,94.1853
TJSJ,8/27/2005,90,78,0.0001,63.3777,79.47391,93.0885
TJSJ,8/28/2005,90,77,0,59.3022,73.48264,87.1241
TJSJ,8/29/2005,89,78,0.04,69.846,79.57128,90.3687
TJSJ,8/30/2005,90,78,0,55.0443,72.60077,87.1241
TJSJ,8/31/2005,89,76,0.28,69.5389,78.189125,88.9044
TJSJ,9/1/2005,91,78,0,65.0834,76.582,90.3687
TJSJ,9/2/2005,93,77,0,57.4366,73.77987,90.3345
TJSJ,9/3/2005,90,78,0,55.0443,70.96964,84.5785
TJSJ,9/4/2005,90,77,0,59.3022,70.63535,77.068
TJSJ,9/5/2005,89,79,0.07,67.5795,78.935585,87.8397
TJSJ,9/6/2005,92,77,0.06,61.6059,79.31676,93.6205
TJSJ,9/7/2005,93,79,0.0001,55.8435,73.84861,93.6981
TJSJ,9/8/2005,91,76,0.9,53.455,74.839615,87.2222
TJSJ,9/9/2005,92,79,0.08,63.4841,79.29834,87.789
TJSJ,9/10/2005,91,79,0.09,65.8039,80.318726,90.4094
TJSJ,9/11/2005,90,76,1.26,74.5084,84.708244,94.2687
TJSJ,9/12/2005,91,79,0.01,63.4841,79.07526,90.9823
TJSJ,9/13/2005,90,80,0.08,61.3631,77.454544,90.4094
TJSJ,9/14/2005,90,78,0.06,67.4817,79.23371,93.0885
TJSJ,9/15/2005,89,78,0.02,61.3631,79.74823,90.3687
TJSJ,9/16/2005,88,77,0.0001,65.5802,78.92975,90.2933
TJSJ,9/17/2005,90,76,0.21,63.1423,79.67217,87.789
TJSJ,9/18/2005,90,76,0,65.0834,77.50198,90.8013
TJSJ,9/19/2005,89,77,0.23,67.6964,79.44081,93.0885
TJSJ,9/20/2005,89,78,0.16,69.5389,81.02482,94.2272
TJSJ,9/21/2005,88,78,0.39,67.4817,77.96191,93.0885
TJSJ,9/22/2005,88,78,0.23,63.2495,79.465,90.3687
TJSJ,9/23/2005,89,77,0.0001,59.1645,73.918976,87.6951
TJSJ,9/24/2005,90,78,0,65.5802,75.11294,84.7566
TJSJ,9/25/2005,89,78,0.0001,70.049,79.45046,84.6941
TJSJ,9/26/2005,90,78,0.0001,63.4841,78.0795,90.3687
TJSJ,9/27/2005,90,78,0.0001,63.013,77.07395,90.3687
TJSJ,9/28/2005,90,78,0.0001,61.1253,75.200096,87.1241
TJSJ,9/29/2005,89,77,0,63.1423,75.9113,87.1241
TJSJ,9/30/2005,91,77,0,55.7235,74.38115,87.1241
TJSJ,10/1/2005,90,77,0.27,62.683746,78.57697,90.3687
TJSJ,10/2/2005,85,76,0.01,69.59207,82.45429,90.2933
TJSJ,10/3/2005,82,74,0.45,78.62098,89.12461,100
TJSJ,10/4/2005,87,74,0.04,66.35352,86.17603,94.14301
TJSJ,10/5/2005,89,75,0.17,61.241543,79.30789,90.39978
TJSJ,10/6/2005,85,74,0.36,72.10829,84.312,100
TJSJ,10/7/2005,90,75,0.02,57.49431,76.285484,94.14301
TJSJ,10/8/2005,90,74,0.3,62.467205,83.734276,94.18534
TJSJ,10/9/2005,81,73,0.09,69.71026,81.65581,94.18534
TJSJ,10/10/2005,88,74,4.02,61.241543,87.46005,100
TJSJ,10/11/2005,80,74,1.31,78.62098,90.67261,96.4747
TJSJ,10/12/2005,83,75,0.42,72.10829,87.64545,94.18534
TJSJ,10/13/2005,91,77,0.0001,55.530766,75.913734,90.3345
TJSJ,10/14/2005,91,76,0,55.77155,74.858505,90.2933
TJSJ,10/15/2005,88,79,0.06,65.26648,78.37377,90.3687
TJSJ,10/16/2005,92,77,0,52.481148,72.01529,90.2933
TJSJ,10/17/2005,93,79,0,50.6661,73.314896,88.74824
TJSJ,10/18/2005,90,76,0.19,62.683746,77.73524,88.74824
TJSJ,10/19/2005,88,76,0.22,65.49481,81.01059,94.14301
TJSJ,10/20/2005,89,77,0.09,66.35352,81.03584,93.0885
TJSJ,10/21/2005,88,77,0.32,66.35352,82.67081,90.3687
TJSJ,10/22/2005,90,76,0.53,59.012367,82.694626,94.18534
TJSJ,10/23/2005,84,75,0.82,74.44338,87.107445,94.18534
TJSJ,10/24/2005,92,75,0,55.1909,74.780014,94.14301
TJSJ,10/25/2005,91,75,0,50.356514,74.3334,94.14301
TJSJ,10/26/2005,90,75,0,62.467205,76.41095,94.14301
TJSJ,10/27/2005,88,76,0.07,62.467205,79.08598,88.668915
TJSJ,10/28/2005,89,76,1.72,66.15182,85.68441,94.18534
TJSJ,10/29/2005,88,76,0.38,55.28835,78.44644,100
TJSJ,10/30/2005,89,75,0,58.781776,77.72856,94.18534
TJSJ,10/31/2005,88,77,0.08,72.30214,81.91302,90.3345
TJSJ,11/1/2005,89,78,0.06,66.15182,80.15667,90.3687
TJSJ,11/2/2005,91,77,0.03,51.93074,78.26892,94.18534
TJSJ,11/3/2005,90,77,0.0001,62.683746,80.34567,90.3345
TJSJ,11/4/2005,87,75,0.17,62.249004,77.44201,90.2933
TJSJ,11/5/2005,87,74,0.04,66.35352,81.10485,94.14301
TJSJ,11/6/2005,88,74,0.42,58.781776,83.44513,94.18534
TJSJ,11/7/2005,87,76,0.56,66.15182,81.463264,94.14301
TJSJ,11/8/2005,87,75,0.14,62.467205,79.8621,94.14301
TJSJ,11/9/2005,88,74,0.6,66.15182,81.425705,94.14301
TJSJ,11/10/2005,87,74,0.03,65.26648,80.01069,94.14301
TJSJ,11/11/2005,87,74,0.01,65.26648,80.32606,94.14301
TJSJ,11/12/2005,86,76,0.14,69.59207,78.129326,88.74824
TJSJ,11/13/2005,86,77,0.13,69.685555,78.911316,90.3345
TJSJ,11/14/2005,86,75,0.58,72.30214,81.01908,94.14301
TJSJ,11/15/2005,85,77,0.22,69.685555,81.77799,90.2933
TJSJ,11/16/2005,86,76,0.33,65.0019,77.8081,88.668915
TJSJ,11/17/2005,86,75,0.24,65.1269,77.38895,94.14301
TJSJ,11/18/2005,85,73,0,60.8714,73.96284,88.588776
TJSJ,11/19/2005,85,72,0,59.135,72.79042,88.507805
TJSJ,11/20/2005,85,73,0.06,60.9838,75.450356,94.10022
TJSJ,11/21/2005,85,74,0.08,63.2692,79.721344,90.39978
TJSJ,11/22/2005,87,73,0,55.1909,75.28907,94.10022
TJSJ,11/23/2005,85,77,0.0001,69.18237,76.43819,88.668915
TJSJ,11/24/2005,82,74,1.39,76.6996,89.11528,100
TJSJ,11/25/2005,85,74,0.78,65.1269,80.999985,96.4461
TJSJ,11/26/2005,85,74,0.32,69.71026,78.95088,90.2933
TJSJ,11/27/2005,84,73,0.32,51.0819,67.32547,94.10022
TJSJ,11/28/2005,84,73,0.37,54.551235,68.58198,88.507805
TJSJ,11/29/2005,84,72,0.28,58.07999,71.943375,90.32327
TJSJ,11/30/2005,84,71,0.01,61.807594,77.76864,94.05696
TJSJ,12/1/2005,83,71,0.05,58.07999,73.883224,94.05696
TJSJ,12/2/2005,83,71,0.02,54.2272,68.68213,88.507805
TJSJ,12/3/2005,78,69,0.43,68.568,82.72926,96.3879
TJSJ,12/4/2005,83,72,0.29,64.8973,76.1903,94.05696
TJSJ,12/5/2005,84,73,0.0001,54.49604,67.62058,83.32391
TJSJ,12/6/2005,84,71,0.49,69.27759,83.92383,94.10022
TJSJ,12/7/2005,84,73,0.14,60.365044,79.23317,96.678116
TJSJ,12/8/2005,83,74,0.2,61.807594,73.27446,94.10022
TJSJ,12/9/2005,83,75,0.0001,57.842686,68.20806,78.335495
TJSJ,12/10/2005,85,70,0.05,54.77119,74.76512,94.14301
TJSJ,12/11/2005,80,74,0.3,83.55026,89.72677,96.4461
TJSJ,12/12/2005,84,70,0,64.68674,79.02952,94.10022
TJSJ,12/13/2005,84,70,0.02,54.551235,77.64826,90.062
TJSJ,12/14/2005,82,70,0,65.32855,77.79637,94.05696
TJSJ,12/15/2005,78,72,0.36,81.7866,88.61325,94.10022
TJSJ,12/16/2005,83,71,0.1,69.71026,84.813545,100
TJSJ,12/17/2005,82,72,0.57,68.732666,81.61483,100
TJSJ,12/18/2005,81,71,0.08,65.32855,78.78841,94.10022
TJSJ,12/19/2005,83,69,0.04,61.807594,79.87329,94.10022
TJSJ,12/20/2005,82,70,0.06,61.58435,81.33331,96.3879
TJSJ,12/21/2005,79,67,0.2,71.7228,89.59451,100
TJSJ,12/22/2005,82,70,0.02,69.4343,84.43697,100
TJSJ,12/23/2005,83,70,0.03,65.74351,81.96483,94.05696
TJSJ,12/24/2005,82,72,0.07,69.27759,84.066635,94.14301
TJSJ,12/25/2005,83,71,0.04,65.0019,81.09971,94.10022
TJSJ,12/26/2005,82,70,0.02,60.365044,76.62178,94.05696
TJSJ,12/27/2005,80,69,0,69.06545,80.40399,90.062
TJSJ,12/28/2005,82,70,0.03,60.365044,77.37624,94.01323
TJSJ,12/29/2005,83,70,0.01,69.4343,81.26267,94.05696
TJSJ,12/30/2005,83,70,0.02,69.4343,81.31594,94.05696
TJSJ,12/31/2005,83,72,0.04,63.0313,79.3602,94.10022
TJSJ,1/1/2006,81,71,0.11,69.71026,84.65232,94.10022
TJSJ,1/2/2006,82,73,0.09,58.07999,74.33379,94.10022
TJSJ,1/3/2006,82,69,0.04,65.536865,78.646675,90.062
TJSJ,1/4/2006,81,68,0.07,67.177505,81.490746,94.05696
TJSJ,1/5/2006,81,70,0,61.58435,78.08022,94.05696
TJSJ,1/6/2006,81,66,0,61.58435,77.17917,93.924324
TJSJ,1/7/2006,82,69,0,67.177505,79.09152,90.0191
TJSJ,1/8/2006,82,69,0,64.1747,73.34497,88.42599
TJSJ,1/9/2006,81,73,0.83,65.536865,79.216866,94.10022
TJSJ,1/10/2006,82,73,0.33,61.58435,83.18957,94.10022
TJSJ,1/11/2006,81,70,0.58,61.58435,81.149994,96.3879
TJSJ,1/12/2006,81,72,0.26,69.71026,85.11935,94.05696
TJSJ,1/13/2006,82,71,0.09,61.58435,82.78616,100
TJSJ,1/14/2006,84,70,0.04,64.8973,79.81421,100
TJSJ,1/15/2006,87,69,2.69,63.2692,84.52948,100
TJSJ,1/16/2006,78,70,0.04,62.1713,72.78925,96.3879
TJSJ,1/17/2006,80,69,0,61.58435,72.75013,84.0369
TJSJ,1/18/2006,81,73,0.08,71.9184,77.71075,88.507805
TJSJ,1/19/2006,81,71,0.26,65.118546,77.91153,94.10022
TJSJ,1/20/2006,80,71,0.26,60.1099,78.77371,96.3879
TJSJ,1/21/2006,80,72,0.07,65.32855,77.25858,88.507805
TJSJ,1/22/2006,79,72,0.45,71.21228,81.06677,96.678116
TJSJ,1/23/2006,81,69,0.04,57.603676,73.419655,88.42599
TJSJ,1/24/2006,80,66,0.01,57.603676,76.609,96.3118
TJSJ,1/25/2006,84,68,0,45.06871,74.76869,94.01323
TJSJ,1/26/2006,80,68,0.04,73.6111,82.032135,93.96902
TJSJ,1/27/2006,80,69,0.13,65.32855,81.71627,94.01323
TJSJ,1/28/2006,75,70,0.05,60.442253,67.37781,81.0014
TJSJ,1/29/2006,77,69,0.1,56.630344,68.76678,88.34331
TJSJ,1/30/2006,81,70,0.03,54.2272,68.010185,78.4937
TJSJ,1/31/2006,81,69,0.01,62.1581,74.71684,84.0369
TJSJ,2/1/2006,83,67,0,45.5983,74.0953,93.924324
TJSJ,2/2/2006,76,68,0.62,83.09303,92.18697,100
TJSJ,2/3/2006,81,69,0.09,71.3899,84.336266,96.3879
TJSJ,2/4/2006,81,69,0.0001,69.52137,80.827774,87.2551
TJSJ,2/5/2006,83,72,0.0001,60.2464,80.1373,94.05696
TJSJ,2/6/2006,81,71,0.34,71.3899,82.43866,94.10022
TJSJ,2/7/2006,80,70,0.24,81.4972,89.88969,100
TJSJ,2/8/2006,81,71,0.19,69.2256,84.28991,100
TJSJ,2/9/2006,85,69,0,54.7739,78.616,96.9683
TJSJ,2/10/2006,81,70,0.0001,58.255,79.178764,93.437
TJSJ,2/11/2006,82,72,0.16,71.5869,82.92424,94.10022
TJSJ,2/12/2006,84,71,0,56.23738,74.35658,90.6553
TJSJ,2/13/2006,87,68,0,51.2356,73.14955,93.3839
TJSJ,2/14/2006,84,71,0.0001,49.2195,73.827736,90.6553
TJSJ,2/15/2006,82,71,0.07,64.2645,77.38694,90.14
TJSJ,2/16/2006,83,73,0.0001,65.74351,77.01424,84.2241
TJSJ,2/17/2006,83,70,0.0001,58.3966,75.27018,90.0191
TJSJ,2/18/2006,81,70,0.02,62.2913,76.163246,88.42599
TJSJ,2/19/2006,82,70,0.0001,56.4515,71.319336,90.0191
TJSJ,2/20/2006,82,72,0.01,62.4018,73.80366,88.507805
TJSJ,2/21/2006,83,72,0.0001,58.3966,73.50552,84.2241
TJSJ,2/22/2006,83,71,0.0001,56.2428,70.07004,84.1034
TJSJ,2/23/2006,83,73,0.0001,58.5141,72.63578,84.8003
TJSJ,2/24/2006,82,71,0,54.5016,69.68997,84.1584
TJSJ,2/25/2006,83,73,0,52.4748,63.490833,71.2163
TJSJ,2/26/2006,87,70,0.0001,32.3647,60.711838,78.4937
TJSJ,2/27/2006,83,72,0,61.3594,70.27036,78.7032
TJSJ,2/28/2006,84,70,0,54.77119,69.94794,84.1034
TJSJ,3/1/2006,82,72,0.12,64.8973,78.17263,88.507805
TJSJ,3/2/2006,86,72,0,49.2195,69.45314,84.2241
TJSJ,3/3/2006,87,73,0.01,47.683,68.26248,81.1432
TJSJ,3/4/2006,85,70,0,54.7739,72.25729,86.7675
TJSJ,3/5/2006,83,72,0.0001,60.2464,71.208206,84.2241
TJSJ,3/6/2006,82,74,0.0001,58.3966,68.44231,78.8081
TJSJ,3/7/2006,83,72,0.01,62.2913,74.72911,87.3539
TJSJ,3/8/2006,85,73,0.0001,56.23738,68.546394,81.7121
TJSJ,3/9/2006,82,74,0,43.5648,53.759686,64.1747
TJSJ,3/10/2006,83,71,0.05,46.0276,58.02134,75.7509
TJSJ,3/11/2006,84,72,0,47.2297,60.180996,73.6111
TJSJ,3/12/2006,84,72,0.01,52.9345,67.15679,78.723
TJSJ,3/13/2006,84,73,0.01,54.6256,70.648254,84.8003
TJSJ,3/14/2006,83,72,0.29,65.5369,81.66076,88.5888
TJSJ,3/15/2006,83,71,0.0001,64.68674,76.05696,87.4073
TJSJ,3/16/2006,84,73,0.0001,63.0313,75.23303,87.4073
TJSJ,3/17/2006,84,75,0.0001,58.5141,73.27334,81.7866
TJSJ,3/18/2006,85,72,0.0001,56.509,74.70763,84.337776
TJSJ,3/19/2006,84,74,0,56.509,71.6037,84.8003
TJSJ,3/20/2006,84,72,0,54.6256,68.31979,81.7121
TJSJ,3/21/2006,84,73,0.0001,58.08,71.20787,78.723
TJSJ,3/22/2006,85,73,0.01,58.6546,72.09344,84.2241
TJSJ,3/23/2006,87,72,0,47.8308,70.46226,84.2241
TJSJ,3/24/2006,84,73,0.0001,63.0313,75.36166,84.337776
TJSJ,3/25/2006,88,75,0,46.35,66.535965,81.8483
TJSJ,3/26/2006,91,74,0,43.6661,67.16325,84.8003
TJSJ,3/27/2006,86,75,0.3,65.0019,79.92093,94.1853
TJSJ,3/28/2006,84,76,0.0001,59.7392,77.04419,87.6003
TJSJ,3/29/2006,87,75,0,61.9141,72.68816,81.8483
TJSJ,3/30/2006,87,73,0.05,74.0652,82.541916,92.4997
TJSJ,3/31/2006,81,73,0.0001,73.9485,83.91105,94.1002
TJSJ,4/1/2006,81,70,2.14,69.3207,85.38758,94.1002
TJSJ,4/2/2006,82,70,0.41,64.8973,77.75307,94.057
TJSJ,4/3/2006,84,73,0.02,65.0019,77.05974,87.4515
TJSJ,4/4/2006,85,73,1.24,65.1269,78.8325,94.14301
TJSJ,4/5/2006,83,72,0.59,64.5384,76.91579,94.05696
TJSJ,4/6/2006,82,73,0.04,71.9184,82.86693,90.32327
TJSJ,4/7/2006,83,73,0.03,67.4378,79.41959,90.14
TJSJ,4/8/2006,84,75,0.0001,62.7745,73.87564,84.3436
TJSJ,4/9/2006,84,73,0.0001,60.7359,71.29185,81.7866
TJSJ,4/10/2006,87,73,0,49.6623,68.8837,81.1432
TJSJ,4/11/2006,87,73,0.0001,50.9659,67.008804,78.723
TJSJ,4/12/2006,87,74,0.03,58.9106,75.137825,84.9155
TJSJ,4/13/2006,84,75,0.0001,58.6546,74.49643,88.588776
TJSJ,4/14/2006,87,75,0.18,60.8714,79.13604,100
TJSJ,4/15/2006,85,75,0.0001,62.7745,73.137505,84.9155
TJSJ,4/16/2006,84,76,0,60.7359,69.51344,76.569
TJSJ,4/17/2006,85,74,0,52.928852,66.0775,78.8081
TJSJ,4/18/2006,87,73,0,47.8155,62.19991,78.6517
TJSJ,4/19/2006,87,73,0,49.5066,63.444004,84.2241
TJSJ,4/20/2006,86,75,0.23,61.1182,73.73071,88.6689
TJSJ,4/21/2006,84,74,1.53,71.5869,83.24845,94.14301
TJSJ,4/22/2006,81,73,0.87,79.0466,85.48229,96.4461
TJSJ,4/23/2006,84,75,0.33,65.0019,75.790474,87.6003
TJSJ,4/24/2006,85,74,0.0001,67.576,75.990746,84.8003
TJSJ,4/25/2006,85,75,0.0001,65.2306,76.75086,90.2171
TJSJ,4/26/2006,85,73,0.0001,63.2692,76.135185,94.1045
TJSJ,4/27/2006,82,77,0.0001,62.249,77.52397,84.9155
TJSJ,4/28/2006,88,76,0.16,57.1246,74.9387,84.9155
TJSJ,4/29/2006,85,73,0,67.4378,80.24679,87.6003
TJSJ,4/30/2006,88,72,2.26,51.2356,76.08556,100
TJSJ,5/1/2006,83,74,0.18,66.7046,82.31718,90.7287
TJSJ,5/2/2006,82,73,0.53,74.148,86.43845,94.143
TJSJ,5/3/2006,82,72,0.01,76.9034,86.42949,100
TJSJ,5/4/2006,84,74,0.0001,58.07999,68.81183,87.4515
TJSJ,5/5/2006,83,75,0.0001,58.255,63.490192,71.4168
TJSJ,5/6/2006,83,73,0,54.5016,63.70237,75.7509
TJSJ,5/7/2006,84,74,0,58.5141,68.91322,78.8081
TJSJ,5/8/2006,85,78,0,62.7745,69.70916,76.737
TJSJ,5/9/2006,86,77,0.22,65.2306,74.54352,90.2933
TJSJ,5/10/2006,87,76,0.31,71.5869,83.34886,90.2933
TJSJ,5/11/2006,88,75,0.01,68.5868,80.76529,90.8013
TJSJ,5/12/2006,92,74,0.0001,46.6422,72.30858,90.2171
TJSJ,5/13/2006,91,75,0.07,51.9606,71.22113,84.5785
TJSJ,5/14/2006,88,76,0.0001,53.0308,73.76797,87.1241
TJSJ,5/15/2006,88,76,0.0001,65.0834,79.29791,88.6689
TJSJ,5/16/2006,89,76,0.02,60.88,75.86378,88.668915
TJSJ,5/17/2006,92,77,0,45.6309,67.84329,87.6003
TJSJ,5/18/2006,93,79,0,54.1779,68.48934,84.6417
TJSJ,5/19/2006,87,77,0,46.9327,67.512215,84.5256
TJSJ,5/20/2006,89,78,0,59.1645,74.20837,84.5785
TJSJ,5/21/2006,89,78,0.0001,51.8344,67.90347,79.0466
TJSJ,5/22/2006,93,76,0,47.3554,67.76248,84.9155
TJSJ,5/23/2006,93,78,0,45.7897,67.37438,84.5256
TJSJ,5/24/2006,90,77,0,55.044296,72.51987,84.5256
TJSJ,5/25/2006,90,77,0,57.1775,71.087074,79.116
TJSJ,5/26/2006,90,77,0,57.1775,69.19656,79.116
TJSJ,5/27/2006,91,78,0,53.727,71.173935,81.6337
TJSJ,5/28/2006,88,76,0.87,65.0834,78.85678,93.6709
TJSJ,5/29/2006,87,76,0.0001,65.1269,77.88195,87.6003
TJSJ,5/30/2006,94,76,0,44.1222,69.80212,90.8013
TJSJ,5/31/2006,93,77,0,50.2292,70.98575,88.668915
TJSJ,6/1/2006,91,77,0,51.8344,69.37047,81.497185
TJSJ,6/2/2006,91,77,0,58.9106,71.881714,87.6003
TJSJ,6/3/2006,89,76,0,55.3127,70.814644,81.922
TJSJ,6/4/2006,90,77,0,58.781776,74.42912,88.5888
TJSJ,6/5/2006,90,77,0.01,47.3554,67.6617,84.5256
TJSJ,6/6/2006,93,78,0.0001,48.48942,68.180145,82.0559
